game_id,season,week,posteam,defteam,fixed_drive,raw_result,outcome,received_opening_kick
2023_18_HOU_IND,2023,18,IND,HOU,1.0,Field goal,FG,1
2023_18_JAX_TEN,2023,18,JAX,TEN,1.0,Field goal,FG,1
2023_18_JAX_TEN,2023,18,TEN,JAX,2.0,Touchdown,TD,0
2023_18_KC_LAC,2023,18,KC,LAC,1.0,Punt,PUNT,1
2023_18_KC_LAC,2023,18,LAC,KC,2.0,Opp touchdown,OTHER,0
2023_18_LA_SF,2023,18,LA,SF,2.0,Touchdown,TD,0
2023_18_LA_SF,2023,18,SF,LA,1.0,Touchdown,TD,1
2023_18_MIN_DET,2023,18,DET,MIN,1.0,Punt,PUNT,1
2023_18_MIN_DET,2023,18,MIN,DET,2.0,Punt,PUNT,0
2023_18_NYJ_NE,2023,18,NE,NYJ,1.0,Punt,PUNT,1
2023_18_NYJ_NE,2023,18,NYJ,NE,2.0,Punt,PUNT,0
2023_18_PHI_NYG,2023,18,NYG,PHI,1.0,Punt,PUNT,1
2023_18_PHI_NYG,2023,18,PHI,NYG,2.0,Punt,PUNT,0
2023_18_PIT_BAL,2023,18,BAL,PIT,2.0,Punt,PUNT,0
2023_18_PIT_BAL,2023,18,PIT,BAL,1.0,Punt,PUNT,1
2023_18_SEA_ARI,2023,18,ARI,SEA,1.0,Punt,PUNT,1
2023_18_SEA_ARI,2023,18,SEA,ARI,2.0,Field goal,FG,0
2023_18_TB_CAR,2023,18,CAR,TB,2.0,Punt,PUNT,0
2023_18_TB_CAR,2023,18,TB,CAR,1.0,Punt,PUNT,1
2024_01_ARI_BUF,2024,1,ARI,BUF,1.0,Touchdown,TD,1
2024_01_ARI_BUF,2024,1,BUF,ARI,2.0,Turnover,OTHER,0
2024_01_BAL_KC,2024,1,BAL,KC,1.0,Touchdown,TD,1
2024_01_BAL_KC,2024,1,KC,BAL,2.0,Touchdown,TD,0
2024_01_CAR_NO,2024,1,CAR,NO,2.0,Turnover,OTHER,0
2024_01_CAR_NO,2024,1,NO,CAR,1.0,Touchdown,TD,1
2024_01_DAL_CLE,2024,1,CLE,DAL,2.0,Field goal,FG,0
2024_01_DAL_CLE,2024,1,DAL,CLE,1.0,Punt,PUNT,1
2024_01_DEN_SEA,2024,1,DEN,SEA,2.0,Field goal,FG,0
2024_01_DEN_SEA,2024,1,SEA,DEN,1.0,Turnover,OTHER,1
2024_01_GB_PHI,2024,1,GB,PHI,1.0,Punt,PUNT,1
2024_01_GB_PHI,2024,1,PHI,GB,2.0,Turnover,OTHER,0
2024_01_HOU_IND,2024,1,HOU,IND,2.0,Field goal,FG,0
2024_01_HOU_IND,2024,1,IND,HOU,1.0,Turnover on downs,OTHER,1
2024_01_JAX_MIA,2024,1,JAX,MIA,2.0,Punt,PUNT,0
2024_01_JAX_MIA,2024,1,MIA,JAX,1.0,Turnover on downs,OTHER,1
2024_01_LA_DET,2024,1,DET,LA,2.0,Punt,PUNT,0
2024_01_LA_DET,2024,1,LA,DET,1.0,Punt,PUNT,1
2024_01_LV_LAC,2024,1,LAC,LV,1.0,Punt,PUNT,1
2024_01_LV_LAC,2024,1,LV,LAC,2.0,Punt,PUNT,0
2024_01_MIN_NYG,2024,1,MIN,NYG,2.0,Turnover,OTHER,0
2024_01_MIN_NYG,2024,1,NYG,MIN,1.0,Punt,PUNT,1
2024_01_NE_CIN,2024,1,CIN,NE,1.0,Punt,PUNT,1
2024_01_NE_CIN,2024,1,NE,CIN,2.0,Punt,PUNT,0
2024_01_NYJ_SF,2024,1,NYJ,SF,1.0,Punt,PUNT,1
2024_01_NYJ_SF,2024,1,SF,NYJ,2.0,Punt,PUNT,0
2024_01_PIT_ATL,2024,1,ATL,PIT,1.0,Field goal,FG,1
2024_01_PIT_ATL,2024,1,PIT,ATL,2.0,Field goal,FG,0
2024_01_TEN_CHI,2024,1,CHI,TEN,2.0,Punt,PUNT,0
2024_01_TEN_CHI,2024,1,TEN,CHI,1.0,Punt,PUNT,1
2024_01_WAS_TB,2024,1,TB,WAS,1.0,Field goal,FG,1
2024_01_WAS_TB,2024,1,WAS,TB,2.0,Punt,PUNT,0
2024_02_ATL_PHI,2024,2,ATL,PHI,2.0,Punt,PUNT,0
2024_02_ATL_PHI,2024,2,PHI,ATL,1.0,Punt,PUNT,1
2024_02_BUF_MIA,2024,2,BUF,MIA,2.0,Touchdown,TD,0
2024_02_BUF_MIA,2024,2,MIA,BUF,1.0,Turnover,OTHER,1
2024_02_CHI_HOU,2024,2,CHI,HOU,2.0,Field goal,FG,0
2024_02_CHI_HOU,2024,2,HOU,CHI,1.0,Field goal,FG,1
2024_02_CIN_KC,2024,2,CIN,KC,1.0,Field goal,FG,1
2024_02_CIN_KC,2024,2,KC,CIN,2.0,Field goal,FG,0
2024_02_CLE_JAX,2024,2,CLE,JAX,2.0,Touchdown,TD,0
2024_02_CLE_JAX,2024,2,JAX,CLE,1.0,Punt,PUNT,1
2024_02_IND_GB,2024,2,GB,IND,1.0,Field goal,FG,1
2024_02_IND_GB,2024,2,IND,GB,2.0,Punt,PUNT,0
2024_02_LAC_CAR,2024,2,CAR,LAC,2.0,Punt,PUNT,0
2024_02_LAC_CAR,2024,2,LAC,CAR,1.0,Touchdown,TD,1
2024_02_LA_ARI,2024,2,ARI,LA,2.0,Touchdown,TD,0
2024_02_LA_ARI,2024,2,LA,ARI,1.0,Turnover on downs,OTHER,1
2024_02_LV_BAL,2024,2,BAL,LV,2.0,Field goal,FG,0
2024_02_LV_BAL,2024,2,LV,BAL,1.0,Punt,PUNT,1
2024_02_NO_DAL,2024,2,DAL,NO,2.0,Field goal,FG,0
2024_02_NO_DAL,2024,2,NO,DAL,1.0,Touchdown,TD,1
2024_02_NYG_WAS,2024,2,NYG,WAS,2.0,Touchdown,TD,0
2024_02_NYG_WAS,2024,2,WAS,NYG,1.0,Field goal,FG,1
2024_02_NYJ_TEN,2024,2,NYJ,TEN,2.0,Punt,PUNT,0
2024_02_NYJ_TEN,2024,2,TEN,NYJ,1.0,Punt,PUNT,1
2024_02_PIT_DEN,2024,2,DEN,PIT,1.0,Punt,PUNT,1
2024_02_PIT_DEN,2024,2,PIT,DEN,2.0,Punt,PUNT,0
2024_02_SEA_NE,2024,2,NE,SEA,1.0,Punt,PUNT,1
2024_02_SEA_NE,2024,2,SEA,NE,2.0,Punt,PUNT,0
2024_02_SF_MIN,2024,2,MIN,SF,2.0,Punt,PUNT,0
2024_02_SF_MIN,2024,2,SF,MIN,1.0,Punt,PUNT,1
2024_02_TB_DET,2024,2,DET,TB,2.0,Turnover,OTHER,0
2024_02_TB_DET,2024,2,TB,DET,1.0,Field goal,FG,1
2024_03_BAL_DAL,2024,3,BAL,DAL,2.0,Touchdown,TD,0
2024_03_BAL_DAL,2024,3,DAL,BAL,1.0,Punt,PUNT,1
2024_03_CAR_LV,2024,3,CAR,LV,1.0,Touchdown,TD,1
2024_03_CAR_LV,2024,3,LV,CAR,2.0,Punt,PUNT,0
2024_03_CHI_IND,2024,3,CHI,IND,1.0,Missed field goal,OTHER,1
2024_03_CHI_IND,2024,3,IND,CHI,2.0,Punt,PUNT,0
2024_03_DEN_TB,2024,3,DEN,TB,1.0,Touchdown,TD,1
2024_03_DEN_TB,2024,3,TB,DEN,2.0,Punt,PUNT,0
2024_03_DET_ARI,2024,3,ARI,DET,2.0,Touchdown,TD,0
2024_03_DET_ARI,2024,3,DET,ARI,1.0,Touchdown,TD,1
2024_03_GB_TEN,2024,3,GB,TEN,1.0,Touchdown,TD,1
2024_03_GB_TEN,2024,3,TEN,GB,2.0,Touchdown,TD,0
2024_03_HOU_MIN,2024,3,HOU,MIN,1.0,Turnover,OTHER,1
2024_03_HOU_MIN,2024,3,MIN,HOU,2.0,Touchdown,TD,0
2024_03_JAX_BUF,2024,3,BUF,JAX,1.0,Touchdown,TD,1
2024_03_JAX_BUF,2024,3,JAX,BUF,2.0,Punt,PUNT,0
2024_03_KC_ATL,2024,3,ATL,KC,1.0,Touchdown,TD,1
2024_03_KC_ATL,2024,3,KC,ATL,2.0,Turnover,OTHER,0
2024_03_LAC_PIT,2024,3,LAC,PIT,1.0,Punt,PUNT,1
2024_03_LAC_PIT,2024,3,PIT,LAC,2.0,Punt,PUNT,0
2024_03_MIA_SEA,2024,3,MIA,SEA,2.0,Missed field goal,OTHER,0
2024_03_MIA_SEA,2024,3,SEA,MIA,1.0,Field goal,FG,1
2024_03_NE_NYJ,2024,3,NE,NYJ,2.0,Punt,PUNT,0
2024_03_NE_NYJ,2024,3,NYJ,NE,1.0,Punt,PUNT,1
2024_03_NYG_CLE,2024,3,CLE,NYG,2.0,Touchdown,TD,0
2024_03_NYG_CLE,2024,3,NYG,CLE,2.0,Touchdown,TD,0
2024_03_PHI_NO,2024,3,NO,PHI,1.0,Field goal,FG,1
2024_03_PHI_NO,2024,3,PHI,NO,2.0,Punt,PUNT,0
2024_03_SF_LA,2024,3,LA,SF,2.0,Punt,PUNT,0
2024_03_SF_LA,2024,3,SF,LA,1.0,Touchdown,TD,1
2024_03_WAS_CIN,2024,3,CIN,WAS,1.0,Touchdown,TD,1
2024_03_WAS_CIN,2024,3,WAS,CIN,2.0,Touchdown,TD,0
2024_04_BUF_BAL,2024,4,BAL,BUF,2.0,Touchdown,TD,0
2024_04_BUF_BAL,2024,4,BUF,BAL,1.0,Punt,PUNT,1
2024_04_CIN_CAR,2024,4,CAR,CIN,1.0,Turnover on downs,OTHER,1
2024_04_CIN_CAR,2024,4,CIN,CAR,2.0,Punt,PUNT,0
2024_04_CLE_LV,2024,4,CLE,LV,1.0,Touchdown,TD,1
2024_04_CLE_LV,2024,4,LV,CLE,2.0,Punt,PUNT,0
2024_04_DAL_NYG,2024,4,DAL,NYG,1.0,Punt,PUNT,1
2024_04_DAL_NYG,2024,4,NYG,DAL,2.0,Field goal,FG,0
2024_04_DEN_NYJ,2024,4,DEN,NYJ,2.0,Punt,PUNT,0
2024_04_DEN_NYJ,2024,4,NYJ,DEN,1.0,Turnover,OTHER,1
2024_04_JAX_HOU,2024,4,HOU,JAX,3.0,Touchdown,TD,0
2024_04_JAX_HOU,2024,4,JAX,HOU,1.0,Punt,PUNT,1
2024_04_KC_LAC,2024,4,KC,LAC,1.0,Turnover,OTHER,1
2024_04_KC_LAC,2024,4,LAC,KC,2.0,Touchdown,TD,0
2024_04_LA_CHI,2024,4,CHI,LA,1.0,Punt,PUNT,1
2024_04_LA_CHI,2024,4,LA,CHI,2.0,Field goal,FG,0
2024_04_MIN_GB,2024,4,GB,MIN,2.0,Missed field goal,OTHER,0
2024_04_MIN_GB,2024,4,MIN,GB,1.0,Touchdown,TD,1
2024_04_NE_SF,2024,4,NE,SF,1.0,Punt,PUNT,1
2024_04_NE_SF,2024,4,SF,NE,2.0,Field goal,FG,0
2024_04_NO_ATL,2024,4,ATL,NO,1.0,Touchdown,TD,1
2024_04_NO_ATL,2024,4,NO,ATL,2.0,Touchdown,TD,0
2024_04_PHI_TB,2024,4,PHI,TB,2.0,Punt,PUNT,0
2024_04_PHI_TB,2024,4,TB,PHI,1.0,Touchdown,TD,1
2024_04_PIT_IND,2024,4,IND,PIT,1.0,Touchdown,TD,1
2024_04_PIT_IND,2024,4,PIT,IND,2.0,Punt,PUNT,0
2024_04_SEA_DET,2024,4,DET,SEA,1.0,Punt,PUNT,1
2024_04_SEA_DET,2024,4,SEA,DET,2.0,Punt,PUNT,0
2024_04_TEN_MIA,2024,4,MIA,TEN,2.0,Turnover,OTHER,0
2024_04_TEN_MIA,2024,4,TEN,MIA,1.0,Turnover,OTHER,1
2024_04_WAS_ARI,2024,4,ARI,WAS,1.0,Touchdown,TD,1
2024_04_WAS_ARI,2024,4,WAS,ARI,2.0,Touchdown,TD,0
2024_05_ARI_SF,2024,5,ARI,SF,2.0,Touchdown,TD,0
2024_05_ARI_SF,2024,5,SF,ARI,1.0,Punt,PUNT,1
2024_05_BAL_CIN,2024,5,BAL,CIN,1.0,Touchdown,TD,1
2024_05_BAL_CIN,2024,5,CIN,BAL,2.0,Punt,PUNT,0
2024_05_BUF_HOU,2024,5,BUF,HOU,1.0,Punt,PUNT,1
2024_05_BUF_HOU,2024,5,HOU,BUF,2.0,Punt,PUNT,0
2024_05_CAR_CHI,2024,5,CAR,CHI,1.0,Punt,PUNT,1
2024_05_CAR_CHI,2024,5,CHI,CAR,2.0,Punt,PUNT,0
2024_05_CLE_WAS,2024,5,CLE,WAS,1.0,Turnover on downs,OTHER,1
2024_05_CLE_WAS,2024,5,WAS,CLE,2.0,Punt,PUNT,0
2024_05_DAL_PIT,2024,5,DAL,PIT,1.0,Field goal,FG,1
2024_05_DAL_PIT,2024,5,PIT,DAL,1.0,Field goal,FG,1
2024_05_GB_LA,2024,5,GB,LA,1.0,Punt,PUNT,1
2024_05_GB_LA,2024,5,LA,GB,2.0,Punt,PUNT,0
2024_05_IND_JAX,2024,5,IND,JAX,1.0,Touchdown,TD,1
2024_05_IND_JAX,2024,5,JAX,IND,2.0,Turnover on downs,OTHER,0
2024_05_LV_DEN,2024,5,DEN,LV,2.0,Punt,PUNT,0
2024_05_LV_DEN,2024,5,LV,DEN,1.0,Touchdown,TD,1
2024_05_MIA_NE,2024,5,MIA,NE,1.0,Field goal,FG,1
2024_05_MIA_NE,2024,5,NE,MIA,2.0,Punt,PUNT,0
2024_05_NO_KC,2024,5,KC,NO,2.0,Touchdown,TD,0
2024_05_NO_KC,2024,5,NO,KC,1.0,Turnover,OTHER,1
2024_05_NYG_SEA,2024,5,NYG,SEA,2.0,Opp touchdown,OTHER,0
2024_05_NYG_SEA,2024,5,SEA,NYG,1.0,Punt,PUNT,1
2024_05_NYJ_MIN,2024,5,MIN,NYJ,2.0,Field goal,FG,0
2024_05_NYJ_MIN,2024,5,NYJ,MIN,1.0,Punt,PUNT,1
2024_05_TB_ATL,2024,5,ATL,TB,1.0,Touchdown,TD,1
2024_05_TB_ATL,2024,5,TB,ATL,2.0,Touchdown,TD,0
2024_06_ARI_GB,2024,6,ARI,GB,2.0,Punt,PUNT,0
2024_06_ARI_GB,2024,6,GB,ARI,1.0,Punt,PUNT,1
2024_06_ATL_CAR,2024,6,ATL,CAR,2.0,Punt,PUNT,0
2024_06_ATL_CAR,2024,6,CAR,ATL,1.0,Punt,PUNT,1
2024_06_BUF_NYJ,2024,6,BUF,NYJ,2.0,Touchdown,TD,0
2024_06_BUF_NYJ,2024,6,NYJ,BUF,1.0,Field goal,FG,1
2024_06_CIN_NYG,2024,6,CIN,NYG,1.0,Touchdown,TD,1
2024_06_CIN_NYG,2024,6,NYG,CIN,2.0,Punt,PUNT,0
2024_06_CLE_PHI,2024,6,CLE,PHI,2.0,Punt,PUNT,0
2024_06_CLE_PHI,2024,6,PHI,CLE,1.0,Punt,PUNT,1
2024_06_DET_DAL,2024,6,DAL,DET,1.0,Field goal,FG,1
2024_06_DET_DAL,2024,6,DET,DAL,2.0,Touchdown,TD,0
2024_06_HOU_NE,2024,6,HOU,NE,1.0,Touchdown,TD,1
2024_06_HOU_NE,2024,6,NE,HOU,2.0,Punt,PUNT,0
2024_06_IND_TEN,2024,6,IND,TEN,1.0,Touchdown,TD,1
2024_06_IND_TEN,2024,6,TEN,IND,2.0,Punt,PUNT,0
2024_06_JAX_CHI,2024,6,CHI,JAX,1.0,Punt,PUNT,1
2024_06_JAX_CHI,2024,6,JAX,CHI,2.0,Field goal,FG,0
2024_06_LAC_DEN,2024,6,DEN,LAC,1.0,Turnover,OTHER,1
2024_06_LAC_DEN,2024,6,LAC,DEN,2.0,Field goal,FG,0
2024_06_PIT_LV,2024,6,LV,PIT,2.0,Touchdown,TD,0
2024_06_PIT_LV,2024,6,PIT,LV,1.0,Field goal,FG,1
2024_06_SF_SEA,2024,6,SEA,SF,1.0,Turnover,OTHER,1
2024_06_SF_SEA,2024,6,SF,SEA,2.0,Field goal,FG,0
2024_06_TB_NO,2024,6,NO,TB,2.0,Opp touchdown,OTHER,0
2024_06_TB_NO,2024,6,TB,NO,1.0,Touchdown,TD,1
2024_06_WAS_BAL,2024,6,BAL,WAS,1.0,Turnover,OTHER,1
2024_06_WAS_BAL,2024,6,WAS,BAL,2.0,Field goal,FG,0
2024_07_BAL_TB,2024,7,BAL,TB,2.0,Punt,PUNT,0
2024_07_BAL_TB,2024,7,TB,BAL,1.0,Touchdown,TD,1
2024_07_CAR_WAS,2024,7,CAR,WAS,1.0,Opp touchdown,OTHER,1
2024_07_CAR_WAS,2024,7,WAS,CAR,1.0,Opp touchdown,OTHER,1
2024_07_CIN_CLE,2024,7,CIN,CLE,1.0,Touchdown,TD,1
2024_07_CIN_CLE,2024,7,CLE,CIN,2.0,Punt,PUNT,0
2024_07_DEN_NO,2024,7,DEN,NO,1.0,Punt,PUNT,1
2024_07_DEN_NO,2024,7,NO,DEN,2.0,Punt,PUNT,0
2024_07_DET_MIN,2024,7,DET,MIN,1.0,Turnover on downs,OTHER,1
2024_07_DET_MIN,2024,7,MIN,DET,2.0,Touchdown,TD,0
2024_07_HOU_GB,2024,7,GB,HOU,1.0,Turnover,OTHER,1
2024_07_HOU_GB,2024,7,HOU,GB,2.0,Field goal,FG,0
2024_07_KC_SF,2024,7,KC,SF,2.0,Turnover on downs,OTHER,0
2024_07_KC_SF,2024,7,SF,KC,1.0,Punt,PUNT,1
2024_07_LAC_ARI,2024,7,ARI,LAC,1.0,Turnover,OTHER,1
2024_07_LAC_ARI,2024,7,LAC,ARI,3.0,Turnover,OTHER,0
2024_07_LV_LA,2024,7,LA,LV,2.0,Punt,PUNT,0
2024_07_LV_LA,2024,7,LV,LA,1.0,Punt,PUNT,1
2024_07_MIA_IND,2024,7,IND,MIA,1.0,Punt,PUNT,1
2024_07_MIA_IND,2024,7,MIA,IND,2.0,Punt,PUNT,0
2024_07_NE_JAX,2024,7,JAX,NE,2.0,Punt,PUNT,0
2024_07_NE_JAX,2024,7,NE,JAX,1.0,Touchdown,TD,1
2024_07_NYJ_PIT,2024,7,NYJ,PIT,2.0,Punt,PUNT,0
2024_07_NYJ_PIT,2024,7,PIT,NYJ,1.0,Field goal,FG,1
2024_07_PHI_NYG,2024,7,NYG,PHI,1.0,Punt,PUNT,1
2024_07_PHI_NYG,2024,7,PHI,NYG,2.0,Punt,PUNT,0
2024_07_SEA_ATL,2024,7,ATL,SEA,2.0,Punt,PUNT,0
2024_07_SEA_ATL,2024,7,SEA,ATL,1.0,Field goal,FG,1
2024_07_TEN_BUF,2024,7,BUF,TEN,1.0,Punt,PUNT,1
2024_07_TEN_BUF,2024,7,TEN,BUF,2.0,Punt,PUNT,0
2024_08_ARI_MIA,2024,8,ARI,MIA,2.0,Punt,PUNT,0
2024_08_ARI_MIA,2024,8,MIA,ARI,1.0,Touchdown,TD,1
2024_08_ATL_TB,2024,8,ATL,TB,2.0,Touchdown,TD,0
2024_08_ATL_TB,2024,8,TB,ATL,1.0,Turnover,OTHER,1
2024_08_BAL_CLE,2024,8,BAL,CLE,1.0,Turnover on downs,OTHER,1
2024_08_BAL_CLE,2024,8,CLE,BAL,2.0,Field goal,FG,0
2024_08_BUF_SEA,2024,8,BUF,SEA,2.0,Touchdown,TD,0
2024_08_BUF_SEA,2024,8,SEA,BUF,1.0,Punt,PUNT,1
2024_08_CAR_DEN,2024,8,CAR,DEN,2.0,Touchdown,TD,0
2024_08_CAR_DEN,2024,8,DEN,CAR,1.0,Turnover,OTHER,1
2024_08_CHI_WAS,2024,8,CHI,WAS,1.0,Punt,PUNT,1
2024_08_CHI_WAS,2024,8,WAS,CHI,2.0,Field goal,FG,0
2024_08_DAL_SF,2024,8,DAL,SF,1.0,Punt,PUNT,1
2024_08_DAL_SF,2024,8,SF,DAL,2.0,Field goal,FG,0
2024_08_GB_JAX,2024,8,GB,JAX,1.0,Punt,PUNT,1
2024_08_GB_JAX,2024,8,JAX,GB,2.0,Punt,PUNT,0
2024_08_IND_HOU,2024,8,HOU,IND,1.0,Field goal,FG,1
2024_08_IND_HOU,2024,8,IND,HOU,2.0,Field goal,FG,0
2024_08_KC_LV,2024,8,KC,LV,1.0,Touchdown,TD,1
2024_08_KC_LV,2024,8,LV,KC,2.0,Touchdown,TD,0
2024_08_MIN_LA,2024,8,LA,MIN,2.0,Touchdown,TD,0
2024_08_MIN_LA,2024,8,MIN,LA,1.0,Touchdown,TD,1
2024_08_NO_LAC,2024,8,LAC,NO,1.0,Punt,PUNT,1
2024_08_NO_LAC,2024,8,NO,LAC,2.0,Punt,PUNT,0
2024_08_NYG_PIT,2024,8,NYG,PIT,2.0,Field goal,FG,0
2024_08_NYG_PIT,2024,8,PIT,NYG,1.0,Field goal,FG,1
2024_08_NYJ_NE,2024,8,NE,NYJ,1.0,Punt,PUNT,1
2024_08_NYJ_NE,2024,8,NYJ,NE,2.0,Punt,PUNT,0
2024_08_PHI_CIN,2024,8,CIN,PHI,1.0,Touchdown,TD,1
2024_08_PHI_CIN,2024,8,PHI,CIN,2.0,Field goal,FG,0
2024_08_TEN_DET,2024,8,DET,TEN,1.0,Punt,PUNT,1
2024_08_TEN_DET,2024,8,TEN,DET,2.0,Turnover,OTHER,0
2024_09_CHI_ARI,2024,9,ARI,CHI,1.0,Punt,PUNT,1
2024_09_CHI_ARI,2024,9,CHI,ARI,2.0,Punt,PUNT,0
2024_09_DAL_ATL,2024,9,ATL,DAL,1.0,Punt,PUNT,1
2024_09_DAL_ATL,2024,9,DAL,ATL,2.0,Field goal,FG,0
2024_09_DEN_BAL,2024,9,BAL,DEN,2.0,Punt,PUNT,0
2024_09_DEN_BAL,2024,9,DEN,BAL,1.0,Turnover,OTHER,1
2024_09_DET_GB,2024,9,DET,GB,2.0,Touchdown,TD,0
2024_09_DET_GB,2024,9,GB,DET,1.0,Field goal,FG,1
2024_09_HOU_NYJ,2024,9,HOU,NYJ,1.0,Punt,PUNT,1
2024_09_HOU_NYJ,2024,9,NYJ,HOU,2.0,Punt,PUNT,0
2024_09_IND_MIN,2024,9,IND,MIN,1.0,Turnover,OTHER,1
2024_09_IND_MIN,2024,9,MIN,IND,2.0,Turnover,OTHER,0
2024_09_JAX_PHI,2024,9,JAX,PHI,3.0,Punt,PUNT,0
2024_09_JAX_PHI,2024,9,PHI,JAX,1.0,Punt,PUNT,1
2024_09_LAC_CLE,2024,9,CLE,LAC,2.0,Punt,PUNT,0
2024_09_LAC_CLE,2024,9,LAC,CLE,1.0,Punt,PUNT,1
2024_09_LA_SEA,2024,9,LA,SEA,2.0,Punt,PUNT,0
2024_09_LA_SEA,2024,9,SEA,LA,1.0,Punt,PUNT,1
2024_09_LV_CIN,2024,9,CIN,LV,2.0,Touchdown,TD,0
2024_09_LV_CIN,2024,9,LV,CIN,1.0,Touchdown,TD,1
2024_09_MIA_BUF,2024,9,BUF,MIA,1.0,Punt,PUNT,1
2024_09_MIA_BUF,2024,9,MIA,BUF,2.0,Punt,PUNT,0
2024_09_NE_TEN,2024,9,NE,TEN,2.0,Missed field goal,OTHER,0
2024_09_NE_TEN,2024,9,TEN,NE,1.0,Touchdown,TD,1
2024_09_NO_CAR,2024,9,CAR,NO,2.0,Punt,PUNT,0
2024_09_NO_CAR,2024,9,NO,CAR,1.0,Field goal,FG,1
2024_09_TB_KC,2024,9,KC,TB,1.0,Punt,PUNT,1
2024_09_TB_KC,2024,9,TB,KC,2.0,Punt,PUNT,0
2024_09_WAS_NYG,2024,9,NYG,WAS,1.0,Punt,PUNT,1
2024_09_WAS_NYG,2024,9,WAS,NYG,2.0,Punt,PUNT,0
2024_10_ATL_NO,2024,10,ATL,NO,1.0,Punt,PUNT,1
2024_10_ATL_NO,2024,10,NO,ATL,2.0,Turnover on downs,OTHER,0
2024_10_BUF_IND,2024,10,BUF,IND,1.0,Punt,PUNT,1
2024_10_BUF_IND,2024,10,IND,BUF,2.0,Opp touchdown,OTHER,0
2024_10_CIN_BAL,2024,10,BAL,CIN,2.0,Punt,PUNT,0
2024_10_CIN_BAL,2024,10,CIN,BAL,1.0,Touchdown,TD,1
2024_10_DEN_KC,2024,10,DEN,KC,1.0,Punt,PUNT,1
2024_10_DEN_KC,2024,10,KC,DEN,2.0,Punt,PUNT,0
2024_10_DET_HOU,2024,10,DET,HOU,1.0,Turnover,OTHER,1
2024_10_DET_HOU,2024,10,HOU,DET,2.0,Touchdown,TD,0
2024_10_MIA_LA,2024,10,LA,MIA,2.0,Punt,PUNT,0
2024_10_MIA_LA,2024,10,MIA,LA,1.0,Touchdown,TD,1
2024_10_MIN_JAX,2024,10,JAX,MIN,1.0,Punt,PUNT,1
2024_10_MIN_JAX,2024,10,MIN,JAX,2.0,Field goal,FG,0
2024_10_NE_CHI,2024,10,CHI,NE,2.0,Punt,PUNT,0
2024_10_NE_CHI,2024,10,NE,CHI,1.0,Punt,PUNT,1
2024_10_NYG_CAR,2024,10,CAR,NYG,1.0,Punt,PUNT,1
2024_10_NYG_CAR,2024,10,NYG,CAR,2.0,Punt,PUNT,0
2024_10_NYJ_ARI,2024,10,ARI,NYJ,1.0,Touchdown,TD,1
2024_10_NYJ_ARI,2024,10,NYJ,ARI,2.0,Field goal,FG,0
2024_10_PHI_DAL,2024,10,DAL,PHI,1.0,Punt,PUNT,1
2024_10_PHI_DAL,2024,10,PHI,DAL,2.0,Punt,PUNT,0
2024_10_PIT_WAS,2024,10,PIT,WAS,1.0,Punt,PUNT,1
2024_10_PIT_WAS,2024,10,WAS,PIT,2.0,Punt,PUNT,0
2024_10_SF_TB,2024,10,SF,TB,1.0,Punt,PUNT,1
2024_10_SF_TB,2024,10,TB,SF,2.0,Punt,PUNT,0
2024_10_TEN_LAC,2024,10,LAC,TEN,1.0,Field goal,FG,1
2024_10_TEN_LAC,2024,10,TEN,LAC,2.0,Touchdown,TD,0
2024_11_ATL_DEN,2024,11,ATL,DEN,2.0,Field goal,FG,0
2024_11_ATL_DEN,2024,11,DEN,ATL,1.0,Touchdown,TD,1
2024_11_BAL_PIT,2024,11,BAL,PIT,1.0,Turnover,OTHER,1
2024_11_BAL_PIT,2024,11,PIT,BAL,2.0,Field goal,FG,0
2024_11_CIN_LAC,2024,11,CIN,LAC,1.0,Punt,PUNT,1
2024_11_CIN_LAC,2024,11,LAC,CIN,2.0,Punt,PUNT,0
2024_11_CLE_NO,2024,11,CLE,NO,1.0,Turnover on downs,OTHER,1
2024_11_CLE_NO,2024,11,NO,CLE,2.0,Touchdown,TD,0
2024_11_GB_CHI,2024,11,CHI,GB,2.0,Field goal,FG,0
2024_11_GB_CHI,2024,11,GB,CHI,1.0,Touchdown,TD,1
2024_11_HOU_DAL,2024,11,DAL,HOU,2.0,Turnover on downs,OTHER,0
2024_11_HOU_DAL,2024,11,HOU,DAL,1.0,Touchdown,TD,1
2024_11_IND_NYJ,2024,11,IND,NYJ,2.0,Field goal,FG,0
2024_11_IND_NYJ,2024,11,NYJ,IND,1.0,Punt,PUNT,1
2024_11_JAX_DET,2024,11,DET,JAX,2.0,Touchdown,TD,0
2024_11_JAX_DET,2024,11,JAX,DET,1.0,Field goal,FG,1
2024_11_KC_BUF,2024,11,BUF,KC,2.0,Touchdown,TD,0
2024_11_KC_BUF,2024,11,KC,BUF,1.0,Turnover,OTHER,1
2024_11_LA_NE,2024,11,LA,NE,2.0,Punt,PUNT,0
2024_11_LA_NE,2024,11,NE,LA,1.0,Punt,PUNT,1
2024_11_LV_MIA,2024,11,LV,MIA,2.0,Field goal,FG,0
2024_11_LV_MIA,2024,11,MIA,LV,1.0,Touchdown,TD,1
2024_11_MIN_TEN,2024,11,MIN,TEN,2.0,Turnover,OTHER,0
2024_11_MIN_TEN,2024,11,TEN,MIN,1.0,Punt,PUNT,1
2024_11_SEA_SF,2024,11,SEA,SF,2.0,Field goal,FG,0
