game_id,season,week,posteam,kicker_player_name,fg_made,fg_att,xp_made,xp_att,points,long_fg
2025_01_MIN_CHI,2025,1,CHI,C.Santos,1,2,3,3,6,42.0
2025_01_MIN_CHI,2025,1,MIN,W.Reichard,2,2,1,1,7,59.0
2025_01_NYG_WAS,2025,1,NYG,G.Gano,2,2,0,0,6,55.0
2025_01_NYG_WAS,2025,1,WAS,M.Gay,0,0,3,3,3,
2025_01_PIT_NYJ,2025,1,NYJ,N.Folk,2,2,2,2,8,51.0
2025_01_PIT_NYJ,2025,1,PIT,C.Boswell,2,2,4,4,10,60.0
2025_01_SF_SEA,2025,1,SEA,J.Myers,2,2,1,1,7,48.0
2025_01_SF_SEA,2025,1,SF,J.Moody,1,3,2,2,5,32.0
2025_01_TB_ATL,2025,1,ATL,Y.Koo,2,3,2,2,8,41.0
2025_01_TB_ATL,2025,1,TB,C.McLaughlin,1,2,2,3,5,48.0
2025_01_TEN_DEN,2025,1,DEN,W.Lutz,2,2,2,2,8,39.0
2025_01_TEN_DEN,2025,1,TEN,J.Slye,4,4,0,0,12,50.0
2025_02_ATL_MIN,2025,2,ATL,J.Romo,5,5,1,1,16,54.0
2025_02_ATL_MIN,2025,2,MIN,W.Reichard,2,2,0,0,6,51.0
2025_02_BUF_NYJ,2025,2,BUF,M.Prater,3,3,3,3,12,52.0
2025_02_BUF_NYJ,2025,2,NYJ,N.Folk,1,1,1,1,4,51.0
2025_02_CAR_ARI,2025,2,ARI,C.Ryland,2,2,3,3,9,47.0
2025_02_CAR_ARI,2025,2,CAR,R.Fitzgerald,1,1,1,1,4,27.0
2025_02_CHI_DET,2025,2,CHI,C.Santos,0,0,3,3,3,
2025_02_CHI_DET,2025,2,DET,J.Bates,1,2,7,7,10,34.0
2025_02_CLE_BAL,2025,2,BAL,T.Loop,2,2,5,5,11,43.0
2025_02_CLE_BAL,2025,2,CLE,A.Szmyt,1,1,2,2,5,38.0
2025_02_DEN_IND,2025,2,DEN,W.Lutz,0,1,4,4,4,
2025_02_DEN_IND,2025,2,IND,S.Shrader,5,5,2,2,17,45.0
2025_02_JAX_CIN,2025,2,CIN,E.McPherson,1,1,4,4,7,31.0
2025_02_JAX_CIN,2025,2,JAX,C.Little,2,2,3,3,9,42.0
2025_02_LAC_LV,2025,2,LAC,C.Dicker,2,2,2,2,8,38.0
2025_02_LAC_LV,2025,2,LV,D.Carlson,3,3,0,0,9,54.0
2025_02_LA_TEN,2025,2,LA,J.Karty,2,2,3,4,9,21.0
2025_02_LA_TEN,2025,2,TEN,J.Slye,4,4,1,1,13,57.0
2025_02_NE_MIA,2025,2,MIA,R.Patterson,2,2,3,3,9,44.0
2025_02_NE_MIA,2025,2,NE,A.Borregales,2,2,1,3,7,53.0
2025_02_NYG_DAL,2025,2,DAL,B.Aubrey,4,4,4,4,16,64.0
2025_02_NYG_DAL,2025,2,NYG,G.Gano,3,3,4,4,13,38.0
2025_02_PHI_KC,2025,2,KC,H.Butker,1,2,2,2,5,56.0
2025_02_PHI_KC,2025,2,PHI,J.Elliott,2,2,2,2,8,58.0
2025_02_SEA_PIT,2025,2,PIT,C.Boswell,3,3,0,0,9,48.0
2025_02_SEA_PIT,2025,2,SEA,J.Myers,1,2,4,4,7,54.0
2025_02_SF_NO,2025,2,NO,B.Grupe,0,1,3,3,3,
2025_02_SF_NO,2025,2,SF,E.Pineiro,2,2,2,3,8,46.0
2025_02_TB_HOU,2025,2,HOU,K.Fairbairn,2,2,1,1,7,53.0
2025_02_TB_HOU,2025,2,TB,C.McLaughlin,0,1,2,2,2,
2025_02_WAS_GB,2025,2,GB,B.McManus,2,3,3,3,9,56.0
2025_02_WAS_GB,2025,2,WAS,M.Gay,1,3,1,1,4,51.0
2025_03_ARI_SF,2025,3,ARI,C.Ryland,2,3,1,1,7,34.0
2025_03_ARI_SF,2025,3,SF,E.Pineiro,3,3,1,1,10,51.0
2025_03_ATL_CAR,2025,3,ATL,J.Romo,0,2,0,0,0,
2025_03_ATL_CAR,2025,3,CAR,R.Fitzgerald,3,3,3,3,12,57.0
2025_03_CIN_MIN,2025,3,CIN,E.McPherson,1,1,1,1,4,45.0
2025_03_CIN_MIN,2025,3,MIN,W.Reichard,2,2,6,6,12,62.0
2025_03_DAL_CHI,2025,3,CHI,C.Santos,1,1,4,4,7,30.0
2025_03_DAL_CHI,2025,3,DAL,B.Aubrey,2,2,0,0,6,53.0
2025_03_DEN_LAC,2025,3,DEN,W.Lutz,2,2,2,2,8,42.0
2025_03_DEN_LAC,2025,3,LAC,C.Dicker,3,3,2,2,11,43.0
2025_03_DET_BAL,2025,3,BAL,T.Loop,1,1,3,3,6,41.0
2025_03_DET_BAL,2025,3,DET,J.Bates,1,2,5,5,8,45.0
2025_03_GB_CLE,2025,3,CLE,A.Szmyt,2,2,1,1,7,55.0
2025_03_GB_CLE,2025,3,GB,B.McManus,1,2,1,1,4,39.0
2025_03_HOU_JAX,2025,3,HOU,K.Fairbairn,1,2,1,1,4,27.0
2025_03_HOU_JAX,2025,3,JAX,C.Little,1,2,2,2,5,39.0
2025_03_IND_TEN,2025,3,IND,S.Shrader,2,3,5,5,11,36.0
2025_03_IND_TEN,2025,3,TEN,J.Slye,2,4,2,2,8,57.0
2025_03_KC_NYG,2025,3,KC,H.Butker,3,4,1,2,10,54.0
2025_03_KC_NYG,2025,3,NYG,G.Gano,1,1,0,0,3,25.0
2025_03_KC_NYG,2025,3,NYG,J.Gillan,0,0,0,1,0,
2025_03_LA_PHI,2025,3,LA,J.Karty,4,6,2,2,14,51.0
2025_03_LA_PHI,2025,3,PHI,J.Elliott,0,0,3,3,3,
2025_03_LV_WAS,2025,3,LV,D.Carlson,1,1,1,1,4,37.0
2025_03_LV_WAS,2025,3,WAS,M.Gay,2,3,5,5,11,56.0
2025_03_MIA_BUF,2025,3,BUF,M.Prater,1,2,4,4,7,48.0
2025_03_MIA_BUF,2025,3,MIA,R.Patterson,0,0,3,3,3,
2025_03_NO_SEA,2025,3,NO,B.Grupe,2,3,1,1,7,27.0
2025_03_NO_SEA,2025,3,SEA,J.Myers,3,3,5,5,14,56.0
2025_03_NYJ_TB,2025,3,NYJ,N.Folk,2,2,3,3,9,42.0
2025_03_NYJ_TB,2025,3,TB,C.McLaughlin,5,6,2,2,17,55.0
2025_03_PIT_NE,2025,3,NE,A.Borregales,0,0,2,2,2,
2025_03_PIT_NE,2025,3,PIT,C.Boswell,0,0,3,3,3,
2025_04_BAL_KC,2025,4,BAL,T.Loop,2,2,2,2,8,43.0
2025_04_BAL_KC,2025,4,KC,H.Butker,3,4,4,4,13,38.0
2025_04_CAR_NE,2025,4,CAR,R.Fitzgerald,0,1,1,2,1,
2025_04_CAR_NE,2025,4,NE,A.Borregales,0,0,6,6,6,
2025_04_CHI_LV,2025,4,CHI,C.Santos,4,4,1,1,13,52.0
2025_04_CHI_LV,2025,4,LV,D.Carlson,1,2,3,3,6,29.0
2025_04_CIN_DEN,2025,4,CIN,E.McPherson,1,1,0,0,3,26.0
2025_04_CIN_DEN,2025,4,DEN,W.Lutz,0,0,4,4,4,
2025_04_CLE_DET,2025,4,CLE,A.Szmyt,1,2,1,1,4,33.0
2025_04_CLE_DET,2025,4,DET,J.Bates,2,2,4,4,10,58.0
2025_04_GB_DAL,2025,4,DAL,B.Aubrey,1,1,5,5,8,22.0
2025_04_GB_DAL,2025,4,GB,B.McManus,2,2,4,5,10,53.0
2025_04_IND_LA,2025,4,IND,S.Shrader,2,2,2,2,8,52.0
2025_04_IND_LA,2025,4,LA,J.Karty,2,2,3,3,9,42.0
2025_04_JAX_SF,2025,4,JAX,C.Little,2,3,2,2,8,44.0
2025_04_JAX_SF,2025,4,SF,E.Pineiro,2,2,1,1,7,26.0
2025_04_LAC_NYG,2025,4,LAC,C.Dicker,1,1,1,1,4,43.0
2025_04_LAC_NYG,2025,4,NYG,J.McAtamney,2,2,1,1,7,31.0
2025_04_MIN_PIT,2025,4,MIN,W.Reichard,2,2,1,1,7,41.0
2025_04_MIN_PIT,2025,4,PIT,C.Boswell,1,2,3,3,6,33.0
2025_04_NO_BUF,2025,4,BUF,M.Prater,1,1,4,4,7,35.0
2025_04_NO_BUF,2025,4,NO,B.Grupe,2,2,1,1,7,54.0
2025_04_NYJ_MIA,2025,4,MIA,R.Patterson,2,2,3,3,9,47.0
2025_04_NYJ_MIA,2025,4,NYJ,N.Folk,2,2,1,1,7,58.0
2025_04_PHI_TB,2025,4,PHI,J.Elliott,1,1,4,4,7,39.0
2025_04_PHI_TB,2025,4,TB,C.McLaughlin,3,3,2,2,11,65.0
2025_04_SEA_ARI,2025,4,ARI,C.Ryland,2,2,2,2,8,57.0
2025_04_SEA_ARI,2025,4,SEA,J.Myers,3,4,2,2,11,52.0
2025_04_TEN_HOU,2025,4,HOU,K.Fairbairn,2,3,2,2,8,47.0
2025_04_TEN_HOU,2025,4,TEN,J.Slye,0,2,0,0,0,
2025_04_WAS_ATL,2025,4,ATL,J.Romo,2,2,4,4,10,38.0
2025_04_WAS_ATL,2025,4,WAS,M.Gay,4,4,1,1,13,52.0
2025_05_DAL_NYJ,2025,5,DAL,B.Aubrey,1,1,4,5,7,35.0
2025_05_DAL_NYJ,2025,5,NYJ,N.Folk,2,2,0,0,6,48.0
2025_05_DEN_PHI,2025,5,DEN,W.Lutz,2,2,1,1,7,55.0
2025_05_DEN_PHI,2025,5,PHI,J.Elliott,1,1,2,2,5,31.0
2025_05_DET_CIN,2025,5,CIN,E.McPherson,1,1,3,3,6,50.0
2025_05_DET_CIN,2025,5,DET,J.Bates,0,0,5,5,5,
2025_05_HOU_BAL,2025,5,BAL,T.Loop,1,2,1,1,4,27.0
2025_05_HOU_BAL,2025,5,HOU,K.Fairbairn,3,3,5,5,14,57.0
2025_05_KC_JAX,2025,5,JAX,C.Little,1,1,4,4,7,52.0
2025_05_KC_JAX,2025,5,KC,H.Butker,0,0,4,4,4,
2025_05_LV_IND,2025,5,IND,S.Shrader,0,0,2,2,2,
2025_05_LV_IND,2025,5,LV,D.Carlson,2,3,0,0,6,37.0
2025_05_MIA_CAR,2025,5,CAR,R.Fitzgerald,2,2,3,3,9,49.0
2025_05_MIA_CAR,2025,5,MIA,R.Patterson,1,1,3,3,6,43.0
2025_05_MIN_CLE,2025,5,CLE,A.Szmyt,1,1,2,2,5,31.0
2025_05_MIN_CLE,2025,5,MIN,W.Reichard,0,1,3,3,3,
2025_05_NE_BUF,2025,5,BUF,M.Prater,2,2,2,2,8,45.0
2025_05_NE_BUF,2025,5,NE,A.Borregales,3,3,2,2,11,52.0
2025_05_NYG_NO,2025,5,NO,B.Grupe,4,6,2,2,14,53.0
2025_05_NYG_NO,2025,5,NYG,J.McAtamney,0,0,2,2,2,
2025_05_SF_LA,2025,5,LA,J.Karty,1,2,2,3,5,48.0
2025_05_SF_LA,2025,5,SF,E.Pineiro,4,4,2,2,14,59.0
2025_05_TB_SEA,2025,5,SEA,J.Myers,0,1,5,5,5,
2025_05_TB_SEA,2025,5,TB,C.McLaughlin,3,3,3,3,12,39.0
2025_05_TEN_ARI,2025,5,ARI,C.Ryland,0,0,3,3,3,
2025_05_TEN_ARI,2025,5,TEN,J.Slye,3,3,1,2,10,51.0
2025_05_WAS_LAC,2025,5,LAC,C.Dicker,1,1,1,1,4,55.0
2025_05_WAS_LAC,2025,5,WAS,M.Gay,2,2,3,3,9,36.0
2025_06_ARI_IND,2025,6,ARI,C.Ryland,2,2,3,3,9,44.0
2025_06_ARI_IND,2025,6,IND,M.Badgley,1,1,4,4,7,45.0
2025_06_BUF_ATL,2025,6,ATL,J.Romo,1,2,3,3,6,33.0
2025_06_BUF_ATL,2025,6,BUF,M.Prater,0,0,2,2,2,
2025_06_CHI_WAS,2025,6,CHI,J.Moody,4,5,1,1,13,48.0
2025_06_CHI_WAS,2025,6,WAS,M.Gay,1,2,3,3,6,53.0
2025_06_CIN_GB,2025,6,CIN,E.McPherson,1,3,1,1,4,45.0
2025_06_CIN_GB,2025,6,GB,L.Havrisik,2,2,3,3,9,43.0
2025_06_CLE_PIT,2025,6,CLE,A.Szmyt,3,3,0,0,9,53.0
2025_06_CLE_PIT,2025,6,PIT,C.Boswell,3,4,2,2,11,50.0
2025_06_DAL_CAR,2025,6,CAR,R.Fitzgerald,3,3,3,3,12,55.0
2025_06_DAL_CAR,2025,6,DAL,B.Aubrey,2,2,3,3,9,28.0
2025_06_DEN_NYJ,2025,6,DEN,W.Lutz,2,2,1,1,7,57.0
2025_06_DEN_NYJ,2025,6,NYJ,N.Folk,3,3,0,0,9,52.0
2025_06_DET_KC,2025,6,DET,J.Bates,1,1,2,2,5,28.0
2025_06_DET_KC,2025,6,KC,H.Butker,1,1,3,4,6,33.0
2025_06_LAC_MIA,2025,6,LAC,C.Dicker,5,5,2,2,17,35.0
2025_06_LAC_MIA,2025,6,MIA,R.Patterson,2,3,3,3,9,47.0
2025_06_LA_BAL,2025,6,BAL,T.Loop,1,1,0,0,3,37.0
2025_06_LA_BAL,2025,6,LA,J.Karty,1,2,2,2,5,36.0
2025_06_NE_NO,2025,6,NE,A.Borregales,1,1,2,2,5,24.0
2025_06_NE_NO,2025,6,NO,B.Grupe,4,4,1,1,13,54.0
2025_06_PHI_NYG,2025,6,NYG,J.McAtamney,0,0,4,5,4,
2025_06_PHI_NYG,2025,6,PHI,J.Elliott,1,1,2,2,5,42.0
2025_06_SEA_JAX,2025,6,JAX,C.Little,0,1,0,1,0,
2025_06_SEA_JAX,2025,6,SEA,J.Myers,2,2,2,2,8,53.0
2025_06_SF_TB,2025,6,SF,E.Pineiro,4,4,1,1,13,54.0
2025_06_SF_TB,2025,6,TB,C.McLaughlin,1,2,3,3,6,45.0
2025_06_TEN_LV,2025,6,LV,D.Carlson,2,2,2,2,8,50.0
2025_06_TEN_LV,2025,6,TEN,M.Wright,1,1,1,1,4,46.0
2025_07_ATL_SF,2025,7,ATL,J.Romo,1,1,1,1,4,38.0
2025_07_ATL_SF,2025,7,SF,E.Pineiro,2,2,2,2,8,55.0
2025_07_CAR_NYJ,2025,7,CAR,R.Fitzgerald,2,2,1,1,7,30.0
2025_07_CAR_NYJ,2025,7,NYJ,N.Folk,2,2,0,0,6,47.0
2025_07_GB_ARI,2025,7,ARI,C.Ryland,3,3,2,2,11,40.0
2025_07_GB_ARI,2025,7,GB,L.Havrisik,2,2,3,3,9,61.0
2025_07_HOU_SEA,2025,7,HOU,K.Fairbairn,2,2,1,1,7,46.0
2025_07_HOU_SEA,2025,7,SEA,J.Myers,2,3,3,3,9,47.0
2025_07_IND_LAC,2025,7,IND,M.Badgley,1,1,3,4,6,36.0
2025_07_IND_LAC,2025,7,LAC,C.Dicker,1,1,3,3,6,43.0
2025_07_LA_JAX,2025,7,JAX,C.Little,0,1,1,1,1,
2025_07_LA_JAX,2025,7,LA,J.Karty,0,0,5,5,5,
2025_07_LV_KC,2025,7,KC,H.Butker,1,1,4,4,7,38.0
2025_07_MIA_CLE,2025,7,CLE,A.Szmyt,1,1,4,4,7,30.0
2025_07_MIA_CLE,2025,7,MIA,R.Patterson,2,2,0,0,6,33.0
2025_07_NE_TEN,2025,7,NE,A.Borregales,1,1,4,4,7,36.0
2025_07_NE_TEN,2025,7,TEN,J.Slye,2,2,1,1,7,50.0
2025_07_NO_CHI,2025,7,CHI,J.Moody,4,4,2,2,14,39.0
2025_07_NO_CHI,2025,7,NO,B.Grupe,0,1,2,2,2,
2025_07_NYG_DEN,2025,7,DEN,W.Lutz,1,1,2,2,5,39.0
2025_07_NYG_DEN,2025,7,NYG,J.McAtamney,0,0,2,4,2,
2025_07_PHI_MIN,2025,7,MIN,W.Reichard,5,5,1,1,16,59.0
2025_07_PHI_MIN,2025,7,PHI,J.Elliott,0,1,4,4,4,
2025_07_PIT_CIN,2025,7,CIN,E.McPherson,4,4,3,3,15,49.0
2025_07_PIT_CIN,2025,7,PIT,C.Boswell,1,1,4,4,7,41.0
2025_07_TB_DET,2025,7,DET,J.Bates,1,2,3,3,6,58.0
2025_07_TB_DET,2025,7,TB,C.McLaughlin,1,1,0,0,3,53.0
2025_07_WAS_DAL,2025,7,DAL,B.Aubrey,3,3,5,5,14,61.0
2025_07_WAS_DAL,2025,7,WAS,M.Gay,0,0,2,2,2,
2025_08_BUF_CAR,2025,8,BUF,M.Prater,2,2,4,5,10,45.0
2025_08_BUF_CAR,2025,8,CAR,R.Fitzgerald,1,2,0,1,3,48.0
2025_08_CHI_BAL,2025,8,BAL,T.Loop,3,3,3,3,12,42.0
2025_08_CHI_BAL,2025,8,CHI,C.Santos,3,4,1,1,10,47.0
2025_08_CLE_NE,2025,8,CLE,A.Szmyt,0,1,1,1,1,
2025_08_CLE_NE,2025,8,NE,A.Borregales,3,3,3,3,12,42.0
2025_08_DAL_DEN,2025,8,DAL,B.Aubrey,1,1,3,3,6,24.0
2025_08_DAL_DEN,2025,8,DEN,W.Lutz,1,1,5,5,8,42.0
2025_08_GB_PIT,2025,8,GB,B.McManus,2,4,3,3,9,28.0
2025_08_GB_PIT,2025,8,PIT,C.Boswell,4,4,1,1,13,56.0
2025_08_MIA_ATL,2025,8,ATL,J.Romo,1,1,1,1,4,45.0
2025_08_MIA_ATL,2025,8,MIA,R.Patterson,2,2,4,4,10,36.0
2025_08_MIN_LAC,2025,8,LAC,C.Dicker,3,4,4,4,13,45.0
2025_08_MIN_LAC,2025,8,MIN,W.Reichard,1,2,1,1,4,54.0
2025_08_NYG_PHI,2025,8,NYG,G.Gano,2,2,2,2,8,47.0
2025_08_NYG_PHI,2025,8,PHI,J.Elliott,1,2,5,5,8,40.0
2025_08_NYJ_CIN,2025,8,CIN,E.McPherson,1,1,5,5,8,26.0
2025_08_NYJ_CIN,2025,8,NYJ,N.Folk,3,3,2,2,11,46.0
2025_08_SF_HOU,2025,8,HOU,K.Fairbairn,4,4,2,2,14,37.0
2025_08_SF_HOU,2025,8,SF,E.Pineiro,0,0,1,1,1,
2025_08_TB_NO,2025,8,NO,B.Grupe,1,1,0,0,3,48.0
2025_08_TB_NO,2025,8,TB,C.McLaughlin,3,3,2,2,11,55.0
2025_08_TEN_IND,2025,8,IND,M.Badgley,1,1,5,5,8,43.0
2025_08_TEN_IND,2025,8,TEN,J.Slye,0,1,2,2,2,
2025_08_WAS_KC,2025,8,KC,H.Butker,0,0,4,4,4,
2025_08_WAS_KC,2025,8,WAS,M.Wright,0,0,1,1,1,
2025_09_ARI_DAL,2025,9,ARI,C.Ryland,2,2,3,3,9,48.0
2025_09_ARI_DAL,2025,9,DAL,B.Aubrey,1,2,2,2,5,26.0
2025_09_ATL_NE,2025,9,ATL,J.Romo,1,1,2,3,5,38.0
2025_09_ATL_NE,2025,9,NE,A.Borregales,1,1,3,3,6,32.0
2025_09_BAL_MIA,2025,9,BAL,T.Loop,0,0,4,4,4,
2025_09_BAL_MIA,2025,9,MIA,R.Patterson,2,3,0,0,6,49.0
2025_09_CAR_GB,2025,9,CAR,R.Fitzgerald,1,1,1,2,4,49.0
2025_09_CAR_GB,2025,9,GB,B.McManus,2,3,1,1,7,49.0
2025_09_CHI_CIN,2025,9,CHI,C.Santos,2,3,5,5,11,36.0
2025_09_CHI_CIN,2025,9,CIN,E.McPherson,2,3,4,4,10,41.0
2025_09_DEN_HOU,2025,9,DEN,W.Lutz,1,2,1,1,4,34.0
2025_09_DEN_HOU,2025,9,HOU,K.Fairbairn,5,6,0,0,15,41.0
2025_09_IND_PIT,2025,9,IND,M.Badgley,2,2,2,2,8,53.0
2025_09_IND_PIT,2025,9,PIT,C.Boswell,2,2,3,3,9,46.0
2025_09_JAX_LV,2025,9,JAX,C.Little,3,3,3,3,12,68.0
2025_09_JAX_LV,2025,9,LV,D.Carlson,1,1,2,3,5,24.0
2025_09_KC_BUF,2025,9,BUF,M.Prater,0,1,4,4,4,
2025_09_KC_BUF,2025,9,KC,H.Butker,2,2,1,1,7,46.0
2025_09_LAC_TEN,2025,9,LAC,C.Dicker,2,2,3,3,9,52.0
2025_09_LAC_TEN,2025,9,TEN,J.Slye,2,2,2,2,8,49.0
2025_09_MIN_DET,2025,9,DET,J.Bates,1,2,3,3,6,41.0
2025_09_MIN_DET,2025,9,MIN,W.Reichard,2,2,3,3,9,50.0
2025_09_NO_LA,2025,9,LA,J.Karty,0,1,4,5,4,
2025_09_NO_LA,2025,9,NO,B.Grupe,1,1,1,1,4,39.0
2025_09_SEA_WAS,2025,9,SEA,J.Myers,1,1,5,5,8,41.0
2025_09_SEA_WAS,2025,9,WAS,M.Gay,0,0,2,2,2,
2025_09_SF_NYG,2025,9,NYG,G.Gano,1,2,3,3,6,22.0
2025_09_SF_NYG,2025,9,SF,E.Pineiro,2,2,4,4,10,54.0
2025_10_ARI_SEA,2025,10,ARI,C.Ryland,0,0,2,2,2,
2025_10_ARI_SEA,2025,10,SEA,J.Myers,3,3,5,5,14,46.0
2025_10_ATL_IND,2025,10,ATL,Z.Gonzalez,1,1,2,2,5,43.0
2025_10_ATL_IND,2025,10,IND,M.Badgley,2,3,1,2,7,44.0
2025_10_BAL_MIN,2025,10,BAL,T.Loop,4,5,1,1,13,44.0
2025_10_BAL_MIN,2025,10,MIN,W.Reichard,2,2,1,1,7,49.0
2025_10_BUF_MIA,2025,10,BUF,M.Prater,0,0,1,1,1,
2025_10_BUF_MIA,2025,10,MIA,R.Patterson,1,1,3,4,6,46.0
2025_10_CLE_NYJ,2025,10,CLE,A.Szmyt,2,2,2,2,8,45.0
2025_10_CLE_NYJ,2025,10,NYJ,N.Folk,2,2,3,3,9,37.0
2025_10_DET_WAS,2025,10,DET,J.Bates,3,3,3,4,12,48.0
2025_10_DET_WAS,2025,10,WAS,M.Gay,1,1,1,1,4,44.0
2025_10_JAX_HOU,2025,10,HOU,M.Wright,1,1,1,1,4,23.0
2025_10_JAX_HOU,2025,10,JAX,C.Little,3,3,2,2,11,53.0
2025_10_LA_SF,2025,10,LA,H.Mevis,0,0,6,6,6,
2025_10_LA_SF,2025,10,SF,E.Pineiro,0,0,2,3,2,
2025_10_LV_DEN,2025,10,DEN,W.Lutz,1,2,1,1,4,32.0
2025_10_LV_DEN,2025,10,LV,D.Carlson,0,1,1,1,1,
2025_10_NE_TB,2025,10,NE,A.Borregales,0,0,4,4,4,
2025_10_NE_TB,2025,10,TB,C.McLaughlin,1,1,2,2,5,36.0
2025_10_NO_CAR,2025,10,CAR,R.Fitzgerald,0,1,1,1,1,
2025_10_NO_CAR,2025,10,NO,B.Grupe,1,1,2,2,5,20.0
2025_10_NYG_CHI,2025,10,CHI,C.Santos,1,1,3,3,6,22.0
2025_10_NYG_CHI,2025,10,NYG,Y.Koo,2,2,2,2,8,32.0
2025_10_PHI_GB,2025,10,GB,B.McManus,0,1,1,1,1,
2025_10_PHI_GB,2025,10,PHI,J.Elliott,1,1,1,1,4,39.0
2025_10_PIT_LAC,2025,10,LAC,C.Dicker,3,4,2,2,11,59.0
2025_10_PIT_LAC,2025,10,PIT,C.Boswell,1,2,1,1,4,59.0
2025_11_BAL_CLE,2025,11,BAL,T.Loop,3,3,2,2,11,44.0
2025_11_BAL_CLE,2025,11,CLE,A.Szmyt,3,3,1,1,10,46.0
2025_11_CAR_ATL,2025,11,ATL,Z.Gonzalez,2,2,3,3,9,52.0
2025_11_CAR_ATL,2025,11,CAR,R.Fitzgerald,3,3,1,1,10,34.0
2025_11_CHI_MIN,2025,11,CHI,C.Santos,4,5,1,1,13,54.0
2025_11_CHI_MIN,2025,11,MIN,W.Reichard,1,1,2,2,5,31.0
2025_11_CIN_PIT,2025,11,CIN,E.McPherson,2,2,0,0,6,48.0
2025_11_CIN_PIT,2025,11,PIT,C.Boswell,2,2,4,4,10,30.0
2025_11_DAL_LV,2025,11,DAL,B.Aubrey,1,1,4,4,7,50.0
2025_11_DAL_LV,2025,11,LV,D.Carlson,3,3,1,1,10,45.0
2025_11_DET_PHI,2025,11,DET,J.Bates,1,1,0,1,3,54.0
2025_11_DET_PHI,2025,11,PHI,J.Elliott,3,3,1,1,10,49.0
2025_11_GB_NYG,2025,11,GB,L.Havrisik,0,0,1,3,1,
2025_11_GB_NYG,2025,11,NYG,Y.Koo,0,0,2,3,2,
2025_11_HOU_TEN,2025,11,HOU,M.Wright,3,3,1,1,10,43.0
2025_11_HOU_TEN,2025,11,TEN,J.Slye,2,2,1,1,7,56.0
2025_11_KC_DEN,2025,11,DEN,W.Lutz,5,5,1,1,16,54.0
2025_11_KC_DEN,2025,11,KC,H.Butker,2,2,1,2,7,31.0
2025_11_LAC_JAX,2025,11,JAX,C.Little,0,0,5,5,5,
2025_11_LAC_JAX,2025,11,LAC,C.Dicker,2,2,0,0,6,46.0
2025_11_NYJ_NE,2025,11,NE,A.Borregales,2,3,3,3,9,44.0
2025_11_NYJ_NE,2025,11,NYJ,N.Folk,0,0,2,2,2,
2025_11_SEA_LA,2025,11,LA,H.Mevis,0,0,3,3,3,
2025_11_SEA_LA,2025,11,SEA,J.Myers,4,5,1,1,13,57.0
2025_11_SF_ARI,2025,11,ARI,C.Ryland,1,2,1,1,4,26.0
2025_11_SF_ARI,2025,11,SF,E.Pineiro,3,3,2,4,11,48.0
2025_11_TB_BUF,2025,11,BUF,M.Prater,1,1,5,5,8,39.0
2025_11_TB_BUF,2025,11,TB,C.McLaughlin,2,2,2,2,8,24.0
2025_11_WAS_MIA,2025,11,MIA,R.Patterson,3,3,1,1,10,46.0
2025_11_WAS_MIA,2025,11,WAS,M.Gay,2,4,1,1,7,30.0
2025_12_ATL_NO,2025,12,ATL,Z.Gonzalez,3,3,1,1,10,56.0
2025_12_ATL_NO,2025,12,NO,B.Grupe,1,3,1,1,4,33.0
2025_12_BUF_HOU,2025,12,BUF,M.Prater,2,2,1,2,7,44.0
2025_12_BUF_HOU,2025,12,HOU,K.Fairbairn,3,3,2,2,11,43.0
2025_12_CAR_SF,2025,12,CAR,R.Fitzgerald,1,2,0,0,3,25.0
2025_12_CAR_SF,2025,12,SF,M.Gay,2,2,2,2,8,47.0
2025_12_CLE_LV,2025,12,CLE,A.Szmyt,1,1,3,3,6,53.0
2025_12_CLE_LV,2025,12,LV,D.Carlson,1,2,1,1,4,41.0
2025_12_IND_KC,2025,12,IND,M.Badgley,2,2,2,2,8,32.0
2025_12_IND_KC,2025,12,KC,H.Butker,5,5,0,0,15,48.0
2025_12_JAX_ARI,2025,12,ARI,C.Ryland,1,2,3,3,6,29.0
2025_12_JAX_ARI,2025,12,JAX,C.Little,2,2,3,3,9,52.0
2025_12_MIN_GB,2025,12,GB,B.McManus,3,3,2,2,11,40.0
2025_12_MIN_GB,2025,12,MIN,W.Reichard,2,2,0,0,6,59.0
2025_12_NE_CIN,2025,12,CIN,E.McPherson,2,2,2,2,8,63.0
2025_12_NE_CIN,2025,12,NE,A.Borregales,4,4,2,2,14,52.0
2025_12_NYG_DET,2025,12,DET,J.Bates,2,2,4,4,10,59.0
2025_12_NYG_DET,2025,12,NYG,Y.Koo,2,2,3,3,9,44.0
2025_12_NYJ_BAL,2025,12,BAL,T.Loop,3,3,2,2,11,35.0
2025_12_NYJ_BAL,2025,12,NYJ,N.Folk,1,1,1,1,4,42.0
2025_12_PHI_DAL,2025,12,DAL,B.Aubrey,1,2,3,3,6,42.0
2025_12_PHI_DAL,2025,12,PHI,J.Elliott,0,1,3,3,3,
2025_12_PIT_CHI,2025,12,CHI,C.Santos,1,1,4,4,7,47.0
2025_12_PIT_CHI,2025,12,PIT,C.Boswell,0,0,4,4,4,
2025_12_SEA_TEN,2025,12,SEA,J.Myers,3,3,3,3,12,47.0
2025_12_SEA_TEN,2025,12,TEN,J.Slye,1,1,3,3,6,22.0
2025_12_TB_LA,2025,12,LA,H.Mevis,2,2,4,4,10,52.0
