game_id,season,week,game_date,home_team,away_team,home_coach,away_coach,roof,surface,temp,wind,spread_line,total_line
2022_01_BAL_NYJ,2022,1,2022-09-11,NYJ,BAL,Robert Saleh,John Harbaugh,outdoors,fieldturf,,,-6.5,44.0
2022_01_BUF_LA,2022,1,2022-09-08,LA,BUF,Sean McVay,Sean McDermott,dome,matrixturf,,,-1.0,51.5
2022_01_CLE_CAR,2022,1,2022-09-11,CAR,CLE,Matt Rhule,Kevin Stefanski,outdoors,grass,,,2.5,42.5
2022_01_DEN_SEA,2022,1,2022-09-12,SEA,DEN,Pete Carroll,Nathaniel Hackett,outdoors,fieldturf,,,-6.0,44.0
2022_01_GB_MIN,2022,1,2022-09-11,MIN,GB,Kevin O'Connell,Matt LaFleur,dome,sportturf,,,2.5,47.0
2022_01_IND_HOU,2022,1,2022-09-11,HOU,IND,Lovie Smith,Frank Reich,closed,astroturf,,,-7.0,46.0
2022_01_JAX_WAS,2022,1,2022-09-11,WAS,JAX,Ron Rivera,Doug Pederson,outdoors,grass,,,3.0,43.5
2022_01_KC_ARI,2022,1,2022-09-11,ARI,KC,Kliff Kingsbury,Andy Reid,closed,grass,,,-6.0,54.0
2022_01_LV_LAC,2022,1,2022-09-11,LAC,LV,Brandon Staley,Josh McDaniels,dome,matrixturf,,,3.5,52.5
2022_01_NE_MIA,2022,1,2022-09-11,MIA,NE,Mike McDaniel,Bill Belichick,outdoors,grass,,,3.0,47.0
2022_01_NO_ATL,2022,1,2022-09-11,ATL,NO,Arthur Smith,Dennis Allen,closed,fieldturf,,,-6.0,43.5
2022_01_NYG_TEN,2022,1,2022-09-11,TEN,NYG,Mike Vrabel,Brian Daboll,outdoors,grass,,,5.5,43.5
2022_01_PHI_DET,2022,1,2022-09-11,DET,PHI,Dan Campbell,Nick Sirianni,dome,fieldturf,,,-6.0,49.0
2022_01_PIT_CIN,2022,1,2022-09-11,CIN,PIT,Zac Taylor,Mike Tomlin,outdoors,fieldturf,,,7.5,44.5
2022_01_SF_CHI,2022,1,2022-09-11,CHI,SF,Matt Eberflus,Kyle Shanahan,outdoors,grass,,,-6.5,38.0
2022_01_TB_DAL,2022,1,2022-09-11,DAL,TB,Mike McCarthy,Todd Bowles,closed,matrixturf,,,-2.5,49.5
2022_02_ARI_LV,2022,2,2022-09-18,LV,ARI,Josh McDaniels,Kliff Kingsbury,dome,grass,,,5.5,51.5
2022_02_ATL_LA,2022,2,2022-09-18,LA,ATL,Sean McVay,Arthur Smith,dome,matrixturf,,,10.5,46.5
2022_02_CAR_NYG,2022,2,2022-09-18,NYG,CAR,Brian Daboll,Matt Rhule,outdoors,fieldturf,,,-1.0,44.0
2022_02_CHI_GB,2022,2,2022-09-18,GB,CHI,Matt LaFleur,Matt Eberflus,outdoors,grass,,,10.5,42.0
2022_02_CIN_DAL,2022,2,2022-09-18,DAL,CIN,Mike McCarthy,Zac Taylor,closed,matrixturf,,,-7.5,42.0
2022_02_HOU_DEN,2022,2,2022-09-18,DEN,HOU,Nathaniel Hackett,Lovie Smith,outdoors,grass,,,10.5,46.0
2022_02_IND_JAX,2022,2,2022-09-18,JAX,IND,Doug Pederson,Frank Reich,outdoors,grass,,,-3.0,43.5
2022_02_LAC_KC,2022,2,2022-09-15,KC,LAC,Andy Reid,Brandon Staley,outdoors,grass,,,4.0,52.5
2022_02_MIA_BAL,2022,2,2022-09-18,BAL,MIA,John Harbaugh,Mike McDaniel,outdoors,grass,,,3.0,44.0
2022_02_MIN_PHI,2022,2,2022-09-19,PHI,MIN,Nick Sirianni,Kevin O'Connell,outdoors,grass,,,2.5,49.5
2022_02_NE_PIT,2022,2,2022-09-18,PIT,NE,Mike Tomlin,Bill Belichick,outdoors,grass,,,-3.0,40.0
2022_02_NYJ_CLE,2022,2,2022-09-18,CLE,NYJ,Kevin Stefanski,Robert Saleh,outdoors,grass,,,6.5,38.5
2022_02_SEA_SF,2022,2,2022-09-18,SF,SEA,Kyle Shanahan,Pete Carroll,outdoors,grass,,,8.5,40.0
2022_02_TB_NO,2022,2,2022-09-18,NO,TB,Dennis Allen,Todd Bowles,dome,sportturf,,,-2.5,44.0
2022_02_TEN_BUF,2022,2,2022-09-19,BUF,TEN,Sean McDermott,Mike Vrabel,outdoors,a_turf,,,10.0,47.5
2022_02_WAS_DET,2022,2,2022-09-18,DET,WAS,Dan Campbell,Ron Rivera,dome,fieldturf,,,-1.0,48.5
2022_03_ATL_SEA,2022,3,2022-09-25,SEA,ATL,Pete Carroll,Arthur Smith,outdoors,fieldturf,,,1.0,43.0
2022_03_BAL_NE,2022,3,2022-09-25,NE,BAL,Bill Belichick,John Harbaugh,outdoors,fieldturf,,,-2.5,45.5
2022_03_BUF_MIA,2022,3,2022-09-25,MIA,BUF,Mike McDaniel,Sean McDermott,outdoors,grass,,,-4.0,54.0
2022_03_CIN_NYJ,2022,3,2022-09-25,NYJ,CIN,Robert Saleh,Zac Taylor,outdoors,fieldturf,,,-6.5,46.0
2022_03_DAL_NYG,2022,3,2022-09-26,NYG,DAL,Brian Daboll,Mike McCarthy,outdoors,fieldturf,,,1.0,38.5
2022_03_DET_MIN,2022,3,2022-09-25,MIN,DET,Kevin O'Connell,Dan Campbell,dome,sportturf,,,6.5,52.0
2022_03_GB_TB,2022,3,2022-09-25,TB,GB,Todd Bowles,Matt LaFleur,outdoors,grass,,,1.0,41.5
2022_03_HOU_CHI,2022,3,2022-09-25,CHI,HOU,Matt Eberflus,Lovie Smith,outdoors,grass,,,3.0,40.0
2022_03_JAX_LAC,2022,3,2022-09-25,LAC,JAX,Brandon Staley,Doug Pederson,dome,matrixturf,,,6.5,46.0
2022_03_KC_IND,2022,3,2022-09-25,IND,KC,Frank Reich,Andy Reid,open,fieldturf,,,-4.5,51.0
2022_03_LA_ARI,2022,3,2022-09-25,ARI,LA,Kliff Kingsbury,Sean McVay,closed,grass,,,-3.5,49.0
2022_03_LV_TEN,2022,3,2022-09-25,TEN,LV,Mike Vrabel,Josh McDaniels,outdoors,grass,,,-1.5,45.5
2022_03_NO_CAR,2022,3,2022-09-25,CAR,NO,Matt Rhule,Dennis Allen,outdoors,grass,,,-2.0,41.0
2022_03_PHI_WAS,2022,3,2022-09-25,WAS,PHI,Ron Rivera,Nick Sirianni,outdoors,grass,,,-6.0,47.0
2022_03_PIT_CLE,2022,3,2022-09-22,CLE,PIT,Kevin Stefanski,Mike Tomlin,outdoors,grass,,,4.5,38.0
2022_03_SF_DEN,2022,3,2022-09-25,DEN,SF,Nathaniel Hackett,Kyle Shanahan,outdoors,grass,,,-1.0,44.0
2022_04_ARI_CAR,2022,4,2022-10-02,CAR,ARI,Matt Rhule,Kliff Kingsbury,outdoors,grass,,,1.0,44.0
2022_04_BUF_BAL,2022,4,2022-10-02,BAL,BUF,John Harbaugh,Sean McDermott,outdoors,grass,,,-3.0,50.0
2022_04_CHI_NYG,2022,4,2022-10-02,NYG,CHI,Brian Daboll,Matt Eberflus,outdoors,fieldturf,,,3.0,39.0
2022_04_CLE_ATL,2022,4,2022-10-02,ATL,CLE,Arthur Smith,Kevin Stefanski,open,fieldturf,,,-1.0,48.0
2022_04_DEN_LV,2022,4,2022-10-02,LV,DEN,Josh McDaniels,Nathaniel Hackett,dome,grass,,,2.5,45.5
2022_04_JAX_PHI,2022,4,2022-10-02,PHI,JAX,Nick Sirianni,Doug Pederson,outdoors,grass,,,6.5,44.0
2022_04_KC_TB,2022,4,2022-10-02,TB,KC,Todd Bowles,Andy Reid,outdoors,grass,,,1.0,46.5
2022_04_LAC_HOU,2022,4,2022-10-02,HOU,LAC,Lovie Smith,Brandon Staley,closed,astroturf,,,-5.5,45.0
2022_04_LA_SF,2022,4,2022-10-03,SF,LA,Kyle Shanahan,Sean McVay,outdoors,grass,,,1.0,42.0
2022_04_MIA_CIN,2022,4,2022-09-29,CIN,MIA,Zac Taylor,Mike McDaniel,outdoors,fieldturf,,,4.0,48.5
2022_04_MIN_NO,2022,4,2022-10-02,NO,MIN,Dennis Allen,Kevin O'Connell,outdoors,,,,-4.0,42.0
2022_04_NE_GB,2022,4,2022-10-02,GB,NE,Matt LaFleur,Bill Belichick,outdoors,grass,,,10.0,40.5
2022_04_NYJ_PIT,2022,4,2022-10-02,PIT,NYJ,Mike Tomlin,Robert Saleh,outdoors,grass,,,3.0,41.0
2022_04_SEA_DET,2022,4,2022-10-02,DET,SEA,Dan Campbell,Pete Carroll,dome,fieldturf,,,3.0,48.5
2022_04_TEN_IND,2022,4,2022-10-02,IND,TEN,Frank Reich,Mike Vrabel,open,fieldturf,,,4.5,43.0
2022_04_WAS_DAL,2022,4,2022-10-02,DAL,WAS,Mike McCarthy,Ron Rivera,closed,matrixturf,,,3.0,40.5
2022_05_ATL_TB,2022,5,2022-10-09,TB,ATL,Todd Bowles,Arthur Smith,outdoors,grass,,,10.5,46.0
2022_05_CHI_MIN,2022,5,2022-10-09,MIN,CHI,Kevin O'Connell,Matt Eberflus,dome,sportturf,,,10.0,44.0
2022_05_CIN_BAL,2022,5,2022-10-09,BAL,CIN,John Harbaugh,Zac Taylor,outdoors,grass,,,3.0,47.5
2022_05_DAL_LA,2022,5,2022-10-09,LA,DAL,Sean McVay,Mike McCarthy,dome,matrixturf,,,5.5,42.0
2022_05_DET_NE,2022,5,2022-10-09,NE,DET,Bill Belichick,Dan Campbell,outdoors,fieldturf,,,3.0,46.5
2022_05_HOU_JAX,2022,5,2022-10-09,JAX,HOU,Doug Pederson,Lovie Smith,outdoors,grass,,,7.0,44.0
2022_05_IND_DEN,2022,5,2022-10-06,DEN,IND,Nathaniel Hackett,Frank Reich,outdoors,grass,,,3.5,42.0
2022_05_LAC_CLE,2022,5,2022-10-09,CLE,LAC,Kevin Stefanski,Brandon Staley,outdoors,grass,,,-1.0,47.0
2022_05_LV_KC,2022,5,2022-10-10,KC,LV,Andy Reid,Josh McDaniels,outdoors,grass,,,7.5,51.5
2022_05_MIA_NYJ,2022,5,2022-10-09,NYJ,MIA,Robert Saleh,Mike McDaniel,outdoors,fieldturf,,,-3.0,46.0
2022_05_NYG_GB,2022,5,2022-10-09,GB,NYG,Matt LaFleur,Brian Daboll,outdoors,,,,8.5,42.0
2022_05_PHI_ARI,2022,5,2022-10-09,ARI,PHI,Kliff Kingsbury,Nick Sirianni,closed,grass,,,-5.5,48.5
2022_05_PIT_BUF,2022,5,2022-10-09,BUF,PIT,Sean McDermott,Mike Tomlin,outdoors,a_turf,,,14.0,44.0
2022_05_SEA_NO,2022,5,2022-10-09,NO,SEA,Dennis Allen,Pete Carroll,dome,sportturf,,,5.5,45.5
2022_05_SF_CAR,2022,5,2022-10-09,CAR,SF,Matt Rhule,Kyle Shanahan,outdoors,grass,,,-6.0,40.0
2022_05_TEN_WAS,2022,5,2022-10-09,WAS,TEN,Ron Rivera,Mike Vrabel,outdoors,grass,,,-1.0,43.0
2022_06_ARI_SEA,2022,6,2022-10-16,SEA,ARI,Pete Carroll,Kliff Kingsbury,outdoors,fieldturf,,,-2.5,50.0
2022_06_BAL_NYG,2022,6,2022-10-16,NYG,BAL,Brian Daboll,John Harbaugh,outdoors,fieldturf,,,-5.5,46.0
2022_06_BUF_KC,2022,6,2022-10-16,KC,BUF,Andy Reid,Sean McDermott,outdoors,grass,,,-2.5,54.0
2022_06_CAR_LA,2022,6,2022-10-16,LA,CAR,Sean McVay,Steve Wilks,dome,matrixturf,,,10.0,41.5
2022_06_CIN_NO,2022,6,2022-10-16,NO,CIN,Dennis Allen,Zac Taylor,dome,sportturf,,,-3.0,42.5
2022_06_DAL_PHI,2022,6,2022-10-16,PHI,DAL,Nick Sirianni,Mike McCarthy,outdoors,grass,,,6.5,42.5
2022_06_DEN_LAC,2022,6,2022-10-17,LAC,DEN,Brandon Staley,Nathaniel Hackett,dome,matrixturf,,,3.5,45.5
2022_06_JAX_IND,2022,6,2022-10-16,IND,JAX,Frank Reich,Doug Pederson,open,fieldturf,,,1.0,41.0
2022_06_MIN_MIA,2022,6,2022-10-16,MIA,MIN,Mike McDaniel,Kevin O'Connell,outdoors,grass,,,-3.0,45.0
2022_06_NE_CLE,2022,6,2022-10-16,CLE,NE,Kevin Stefanski,Bill Belichick,outdoors,grass,,,2.5,43.0
2022_06_NYJ_GB,2022,6,2022-10-16,GB,NYJ,Matt LaFleur,Robert Saleh,outdoors,grass,,,7.5,44.5
2022_06_SF_ATL,2022,6,2022-10-16,ATL,SF,Arthur Smith,Kyle Shanahan,open,fieldturf,,,-3.5,46.0
2022_06_TB_PIT,2022,6,2022-10-16,PIT,TB,Mike Tomlin,Todd Bowles,outdoors,grass,,,-10.0,47.0
2022_06_WAS_CHI,2022,6,2022-10-13,CHI,WAS,Matt Eberflus,Ron Rivera,outdoors,grass,,,-1.0,38.5
2022_07_ATL_CIN,2022,7,2022-10-23,CIN,ATL,Zac Taylor,Arthur Smith,outdoors,fieldturf,,,6.5,47.5
2022_07_CHI_NE,2022,7,2022-10-24,NE,CHI,Bill Belichick,Matt Eberflus,outdoors,fieldturf,,,9.5,40.0
2022_07_CLE_BAL,2022,7,2022-10-23,BAL,CLE,John Harbaugh,Kevin Stefanski,outdoors,grass,,,6.5,46.0
2022_07_DET_DAL,2022,7,2022-10-23,DAL,DET,Mike McCarthy,Dan Campbell,closed,matrixturf,,,7.0,49.5
2022_07_GB_WAS,2022,7,2022-10-23,WAS,GB,Ron Rivera,Matt LaFleur,outdoors,grass,,,-4.0,41.5
2022_07_HOU_LV,2022,7,2022-10-23,LV,HOU,Josh McDaniels,Lovie Smith,dome,grass,,,7.0,46.0
2022_07_IND_TEN,2022,7,2022-10-23,TEN,IND,Mike Vrabel,Frank Reich,outdoors,grass,,,2.5,43.0
2022_07_KC_SF,2022,7,2022-10-23,SF,KC,Kyle Shanahan,Andy Reid,outdoors,,,,-1.0,49.0
2022_07_NO_ARI,2022,7,2022-10-20,ARI,NO,Kliff Kingsbury,Dennis Allen,open,grass,,,2.5,44.0
2022_07_NYG_JAX,2022,7,2022-10-23,JAX,NYG,Doug Pederson,Brian Daboll,outdoors,grass,,,3.0,44.0
2022_07_NYJ_DEN,2022,7,2022-10-23,DEN,NYJ,Nathaniel Hackett,Robert Saleh,outdoors,grass,,,-2.0,37.0
2022_07_PIT_MIA,2022,7,2022-10-23,MIA,PIT,Mike McDaniel,Mike Tomlin,outdoors,grass,,,7.5,44.5
2022_07_SEA_LAC,2022,7,2022-10-23,LAC,SEA,Brandon Staley,Pete Carroll,dome,matrixturf,,,5.5,51.5
2022_07_TB_CAR,2022,7,2022-10-23,CAR,TB,Steve Wilks,Todd Bowles,outdoors,grass,,,-13.0,39.5
2022_08_ARI_MIN,2022,8,2022-10-30,MIN,ARI,Kevin O'Connell,Kliff Kingsbury,dome,sportturf,,,4.0,48.5
2022_08_BAL_TB,2022,8,2022-10-27,TB,BAL,Todd Bowles,John Harbaugh,outdoors,grass,,,2.0,46.0
2022_08_CAR_ATL,2022,8,2022-10-30,ATL,CAR,Arthur Smith,Steve Wilks,closed,fieldturf,,,4.5,41.0
2022_08_CHI_DAL,2022,8,2022-10-30,DAL,CHI,Mike McCarthy,Matt Eberflus,open,matrixturf,,,10.5,43.0
2022_08_CIN_CLE,2022,8,2022-10-31,CLE,CIN,Kevin Stefanski,Zac Taylor,outdoors,grass,66.0,9.0,-3.0,45.0
2022_08_DEN_JAX,2022,8,2022-10-30,JAX,DEN,Doug Pederson,Nathaniel Hackett,outdoors,,,,1.0,41.0
2022_08_GB_BUF,2022,8,2022-10-30,BUF,GB,Sean McDermott,Matt LaFleur,outdoors,a_turf,,,10.5,47.0
2022_08_LV_NO,2022,8,2022-10-30,NO,LV,Dennis Allen,Josh McDaniels,dome,sportturf,,,-1.0,48.5
2022_08_MIA_DET,2022,8,2022-10-30,DET,MIA,Dan Campbell,Mike McDaniel,dome,fieldturf,,,-3.5,52.0
2022_08_NE_NYJ,2022,8,2022-10-30,NYJ,NE,Robert Saleh,Bill Belichick,outdoors,fieldturf,,,-3.0,40.0
2022_08_NYG_SEA,2022,8,2022-10-30,SEA,NYG,Pete Carroll,Brian Daboll,outdoors,fieldturf,,,3.0,44.5
2022_08_PIT_PHI,2022,8,2022-10-30,PHI,PIT,Nick Sirianni,Mike Tomlin,outdoors,grass,,,11.0,43.0
2022_08_SF_LA,2022,8,2022-10-30,LA,SF,Sean McVay,Kyle Shanahan,dome,matrixturf,,,-1.0,42.0
2022_08_TEN_HOU,2022,8,2022-10-30,HOU,TEN,Lovie Smith,Mike Vrabel,closed,astroturf,,,-1.0,39.0
2022_08_WAS_IND,2022,8,2022-10-30,IND,WAS,Frank Reich,Ron Rivera,closed,fieldturf,,,3.0,40.5
2022_09_BAL_NO,2022,9,2022-11-07,NO,BAL,Dennis Allen,John Harbaugh,dome,sportturf,,,-1.0,46.0
2022_09_BUF_NYJ,2022,9,2022-11-06,NYJ,BUF,Robert Saleh,Sean McDermott,outdoors,fieldturf,69.0,17.0,-11.0,46.0
2022_09_CAR_CIN,2022,9,2022-11-06,CIN,CAR,Zac Taylor,Steve Wilks,outdoors,fieldturf,68.0,11.0,7.0,43.0
2022_09_GB_DET,2022,9,2022-11-06,DET,GB,Dan Campbell,Matt LaFleur,dome,fieldturf,,,-4.0,49.5
2022_09_IND_NE,2022,9,2022-11-06,NE,IND,Bill Belichick,Frank Reich,outdoors,fieldturf,78.0,13.0,5.0,40.0
2022_09_LAC_ATL,2022,9,2022-11-06,ATL,LAC,Arthur Smith,Brandon Staley,open,fieldturf,,,-2.5,49.5
2022_09_LA_TB,2022,9,2022-11-06,TB,LA,Todd Bowles,Sean McVay,outdoors,grass,88.0,2.0,3.0,43.0
2022_09_LV_JAX,2022,9,2022-11-06,JAX,LV,Doug Pederson,Josh McDaniels,outdoors,grass,81.0,14.0,-2.5,47.5
2022_09_MIA_CHI,2022,9,2022-11-06,CHI,MIA,Matt Eberflus,Mike McDaniel,outdoors,grass,58.0,17.0,-4.0,46.0
2022_09_MIN_WAS,2022,9,2022-11-06,WAS,MIN,Ron Rivera,Kevin O'Connell,outdoors,grass,71.0,11.0,-3.0,43.5
2022_09_PHI_HOU,2022,9,2022-11-03,HOU,PHI,Lovie Smith,Nick Sirianni,closed,astroturf,,,-14.0,45.5
2022_09_SEA_ARI,2022,9,2022-11-06,ARI,SEA,Kliff Kingsbury,Pete Carroll,open,grass,,,1.5,49.5
2022_09_TEN_KC,2022,9,2022-11-06,KC,TEN,Andy Reid,Mike Vrabel,outdoors,grass,54.0,7.0,14.0,45.0
2022_10_ARI_LA,2022,10,2022-11-13,LA,ARI,Sean McVay,Kliff Kingsbury,dome,matrixturf,,,3.5,38.0
2022_10_ATL_CAR,2022,10,2022-11-10,CAR,ATL,Steve Wilks,Arthur Smith,outdoors,grass,61.0,12.0,-2.5,41.5
2022_10_CLE_MIA,2022,10,2022-11-13,MIA,CLE,Mike McDaniel,Kevin Stefanski,outdoors,grass,85.0,7.0,3.0,49.0
2022_10_DAL_GB,2022,10,2022-11-13,GB,DAL,Matt LaFleur,Mike McCarthy,outdoors,grass,33.0,8.0,-3.5,44.5
2022_10_DEN_TEN,2022,10,2022-11-13,TEN,DEN,Mike Vrabel,Nathaniel Hackett,outdoors,grass,36.0,9.0,2.5,40.0
2022_10_DET_CHI,2022,10,2022-11-13,CHI,DET,Matt Eberflus,Dan Campbell,outdoors,grass,34.0,13.0,3.0,48.5
2022_10_HOU_NYG,2022,10,2022-11-13,NYG,HOU,Brian Daboll,Lovie Smith,outdoors,fieldturf,50.0,15.0,5.5,41.5
2022_10_IND_LV,2022,10,2022-11-13,LV,IND,Josh McDaniels,Jeff Saturday,dome,grass,,,4.5,41.0
2022_10_JAX_KC,2022,10,2022-11-13,KC,JAX,Andy Reid,Doug Pederson,outdoors,grass,33.0,7.0,10.0,51.5
2022_10_LAC_SF,2022,10,2022-11-13,SF,LAC,Kyle Shanahan,Brandon Staley,outdoors,grass,57.0,6.0,8.5,45.5
2022_10_MIN_BUF,2022,10,2022-11-13,BUF,MIN,Sean McDermott,Kevin O'Connell,outdoors,a_turf,38.0,11.0,6.5,47.0
2022_10_NO_PIT,2022,10,2022-11-13,PIT,NO,Mike Tomlin,Dennis Allen,outdoors,grass,37.0,15.0,1.0,39.5
2022_10_SEA_TB,2022,10,2022-11-13,TB,SEA,Todd Bowles,Pete Carroll,outdoors,,,,2.5,45.0
2022_10_WAS_PHI,2022,10,2022-11-14,PHI,WAS,Nick Sirianni,Ron Rivera,outdoors,grass,43.0,6.0,11.0,43.0
2022_11_CAR_BAL,2022,11,2022-11-20,BAL,CAR,John Harbaugh,Steve Wilks,outdoors,grass,36.0,2.0,13.0,42.0
2022_11_CHI_ATL,2022,11,2022-11-20,ATL,CHI,Arthur Smith,Matt Eberflus,closed,fieldturf,,,3.0,48.5
2022_11_CIN_PIT,2022,11,2022-11-20,PIT,CIN,Mike Tomlin,Zac Taylor,outdoors,grass,27.0,12.0,-3.5,39.0
2022_11_CLE_BUF,2022,11,2022-11-20,BUF,CLE,Sean McDermott,Kevin Stefanski,dome,fieldturf,,,7.5,50.5
2022_11_DAL_MIN,2022,11,2022-11-20,MIN,DAL,Kevin O'Connell,Mike McCarthy,dome,sportturf,,,-1.5,48.5
2022_11_DET_NYG,2022,11,2022-11-20,NYG,DET,Brian Daboll,Dan Campbell,outdoors,fieldturf,35.0,21.0,3.0,44.0
2022_11_KC_LAC,2022,11,2022-11-20,LAC,KC,Brandon Staley,Andy Reid,dome,matrixturf,,,-5.5,52.5
2022_11_LA_NO,2022,11,2022-11-20,NO,LA,Dennis Allen,Sean McVay,dome,sportturf,,,2.5,39.5
2022_11_LV_DEN,2022,11,2022-11-20,DEN,LV,Nathaniel Hackett,Josh McDaniels,outdoors,grass,49.0,11.0,2.5,41.5
2022_11_NYJ_NE,2022,11,2022-11-20,NE,NYJ,Bill Belichick,Robert Saleh,outdoors,fieldturf,42.0,2.0,3.5,38.5
2022_11_PHI_IND,2022,11,2022-11-20,IND,PHI,Jeff Saturday,Nick Sirianni,closed,fieldturf,,,-6.5,45.5
2022_11_SF_ARI,2022,11,2022-11-21,ARI,SF,Kliff Kingsbury,Kyle Shanahan,outdoors,,,,-10.0,43.5
2022_11_TEN_GB,2022,11,2022-11-17,GB,TEN,Matt LaFleur,Mike Vrabel,outdoors,grass,25.0,11.0,3.0,40.5
2022_11_WAS_HOU,2022,11,2022-11-20,HOU,WAS,Lovie Smith,Ron Rivera,closed,astroturf,,,-3.0,41.0
2022_12_ATL_WAS,2022,12,2022-11-27,WAS,ATL,Ron Rivera,Arthur Smith,outdoors,grass,46.0,9.0,3.5,40.5
2022_12_BAL_JAX,2022,12,2022-11-27,JAX,BAL,Doug Pederson,John Harbaugh,outdoors,grass,77.0,19.0,-3.5,43.0
2022_12_BUF_DET,2022,12,2022-11-24,DET,BUF,Dan Campbell,Sean McDermott,dome,fieldturf,,,-10.0,54.0
2022_12_CHI_NYJ,2022,12,2022-11-27,NYJ,CHI,Robert Saleh,Matt Eberflus,outdoors,fieldturf,50.0,9.0,8.5,36.5
2022_12_CIN_TEN,2022,12,2022-11-27,TEN,CIN,Mike Vrabel,Zac Taylor,outdoors,grass,56.0,14.0,-1.0,43.0
2022_12_DEN_CAR,2022,12,2022-11-27,CAR,DEN,Steve Wilks,Nathaniel Hackett,outdoors,grass,66.0,15.0,-1.0,36.5
2022_12_GB_PHI,2022,12,2022-11-27,PHI,GB,Nick Sirianni,Matt LaFleur,outdoors,grass,62.0,24.0,6.5,46.0
2022_12_HOU_MIA,2022,12,2022-11-27,MIA,HOU,Mike McDaniel,Lovie Smith,outdoors,grass,84.0,13.0,14.0,47.0
2022_12_LAC_ARI,2022,12,2022-11-27,ARI,LAC,Kliff Kingsbury,Brandon Staley,closed,grass,,,-2.5,48.5
2022_12_LA_KC,2022,12,2022-11-27,KC,LA,Andy Reid,Sean McVay,outdoors,grass,44.0,6.0,16.5,42.0
2022_12_LV_SEA,2022,12,2022-11-27,SEA,LV,Pete Carroll,Josh McDaniels,outdoors,fieldturf,44.0,8.0,4.0,47.5
2022_12_NE_MIN,2022,12,2022-11-24,MIN,NE,Kevin O'Connell,Bill Belichick,dome,sportturf,,,2.5,42.5
2022_12_NO_SF,2022,12,2022-11-27,SF,NO,Kyle Shanahan,Dennis Allen,outdoors,grass,59.0,2.0,9.5,44.0
2022_12_NYG_DAL,2022,12,2022-11-24,DAL,NYG,Mike McCarthy,Brian Daboll,closed,matrixturf,,,10.5,45.5
2022_12_PIT_IND,2022,12,2022-11-28,IND,PIT,Jeff Saturday,Mike Tomlin,closed,fieldturf,,,2.5,40.0
2022_12_TB_CLE,2022,12,2022-11-27,CLE,TB,Kevin Stefanski,Todd Bowles,outdoors,grass,56.0,14.0,-3.0,42.0
2022_13_BUF_NE,2022,13,2022-12-01,NE,BUF,Bill Belichick,Sean McDermott,outdoors,fieldturf,35.0,2.0,-3.5,43.5
2022_13_CLE_HOU,2022,13,2022-12-04,HOU,CLE,Lovie Smith,Kevin Stefanski,closed,astroturf,,,-7.5,47.0
2022_13_DEN_BAL,2022,13,2022-12-04,BAL,DEN,John Harbaugh,Nathaniel Hackett,outdoors,grass,63.0,8.0,9.5,40.5
2022_13_GB_CHI,2022,13,2022-12-04,CHI,GB,Matt Eberflus,Matt LaFleur,outdoors,grass,38.0,12.0,-4.0,45.0
2022_13_IND_DAL,2022,13,2022-12-04,DAL,IND,Mike McCarthy,Jeff Saturday,closed,matrixturf,,,11.0,44.5
2022_13_JAX_DET,2022,13,2022-12-04,DET,JAX,Dan Campbell,Doug Pederson,dome,fieldturf,,,1.0,51.5
2022_13_KC_CIN,2022,13,2022-12-04,CIN,KC,Zac Taylor,Andy Reid,outdoors,fieldturf,57.0,2.0,-2.5,53.0
2022_13_LAC_LV,2022,13,2022-12-04,LV,LAC,Josh McDaniels,Brandon Staley,dome,grass,,,2.5,49.0
2022_13_MIA_SF,2022,13,2022-12-04,SF,MIA,Kyle Shanahan,Mike McDaniel,outdoors,grass,38.0,6.0,4.5,46.0
2022_13_NO_TB,2022,13,2022-12-05,TB,NO,Todd Bowles,Dennis Allen,outdoors,grass,69.0,2.0,3.5,41.0
2022_13_NYJ_MIN,2022,13,2022-12-04,MIN,NYJ,Kevin O'Connell,Robert Saleh,dome,sportturf,,,3.0,44.0
2022_13_PIT_ATL,2022,13,2022-12-04,ATL,PIT,Arthur Smith,Mike Tomlin,closed,fieldturf,,,-1.0,43.0
2022_13_SEA_LA,2022,13,2022-12-04,LA,SEA,Sean McVay,Pete Carroll,dome,matrixturf,,,-7.0,41.0
2022_13_TEN_PHI,2022,13,2022-12-04,PHI,TEN,Nick Sirianni,Mike Vrabel,outdoors,grass,60.0,7.0,5.0,44.5
2022_13_WAS_NYG,2022,13,2022-12-04,NYG,WAS,Brian Daboll,Ron Rivera,outdoors,fieldturf,40.0,9.0,-2.5,40.0
2022_14_BAL_PIT,2022,14,2022-12-11,PIT,BAL,Mike Tomlin,John Harbaugh,outdoors,grass,42.0,12.0,1.5,37.0
2022_14_CAR_SEA,2022,14,2022-12-11,SEA,CAR,Pete Carroll,Steve Wilks,outdoors,fieldturf,45.0,4.0,3.5,44.5
2022_14_CLE_CIN,2022,14,2022-12-11,CIN,CLE,Zac Taylor,Kevin Stefanski,outdoors,fieldturf,47.0,8.0,4.5,47.0
2022_14_HOU_DAL,2022,14,2022-12-11,DAL,HOU,Mike McCarthy,Lovie Smith,closed,matrixturf,,,17.0,44.5
2022_14_JAX_TEN,2022,14,2022-12-11,TEN,JAX,Mike Vrabel,Doug Pederson,outdoors,grass,54.0,8.0,3.0,42.0
2022_14_KC_DEN,2022,14,2022-12-11,DEN,KC,Nathaniel Hackett,Andy Reid,outdoors,grass,55.0,4.0,-8.5,44.5
