game_id,season,week,posteam,defteam,drives,fg_range_drives,stalls,off_tds
2022_01_BAL_NYJ,2022,1,BAL,NYJ,13,7,4,3
2022_01_BAL_NYJ,2022,1,NYJ,BAL,12,8,7,1
2022_01_BUF_LA,2022,1,BUF,LA,10,8,4,4
2022_01_BUF_LA,2022,1,LA,BUF,10,8,7,1
2022_01_CLE_CAR,2022,1,CAR,CLE,12,9,6,3
2022_01_CLE_CAR,2022,1,CLE,CAR,11,7,5,2
2022_01_DEN_SEA,2022,1,DEN,SEA,8,6,5,1
2022_01_DEN_SEA,2022,1,SEA,DEN,8,5,3,2
2022_01_GB_MIN,2022,1,GB,MIN,11,7,6,1
2022_01_GB_MIN,2022,1,MIN,GB,10,6,4,2
2022_01_IND_HOU,2022,1,HOU,IND,14,9,7,2
2022_01_IND_HOU,2022,1,IND,HOU,13,11,9,2
2022_01_JAX_WAS,2022,1,JAX,WAS,11,11,9,2
2022_01_JAX_WAS,2022,1,WAS,JAX,12,8,4,4
2022_01_KC_ARI,2022,1,ARI,KC,11,9,6,3
2022_01_KC_ARI,2022,1,KC,ARI,10,7,1,6
2022_01_LV_LAC,2022,1,LAC,LV,11,10,7,3
2022_01_LV_LAC,2022,1,LV,LAC,11,6,4,2
2022_01_NE_MIA,2022,1,MIA,NE,9,7,6,1
2022_01_NE_MIA,2022,1,NE,MIA,9,6,5,1
2022_01_NO_ATL,2022,1,ATL,NO,13,11,9,2
2022_01_NO_ATL,2022,1,NO,ATL,12,10,7,3
2022_01_NYG_TEN,2022,1,NYG,TEN,12,9,6,3
2022_01_NYG_TEN,2022,1,TEN,NYG,11,7,5,2
2022_01_PHI_DET,2022,1,DET,PHI,11,8,3,5
2022_01_PHI_DET,2022,1,PHI,DET,11,9,5,4
2022_01_PIT_CIN,2022,1,CIN,PIT,15,10,8,2
2022_01_PIT_CIN,2022,1,PIT,CIN,16,11,10,1
2022_01_SF_CHI,2022,1,CHI,SF,11,7,4,3
2022_01_SF_CHI,2022,1,SF,CHI,11,7,6,1
2022_01_TB_DAL,2022,1,DAL,TB,11,7,7,0
2022_01_TB_DAL,2022,1,TB,DAL,11,7,6,1
2022_02_ARI_LV,2022,2,ARI,LV,9,9,6,3
2022_02_ARI_LV,2022,2,LV,ARI,9,5,3,2
2022_02_ATL_LA,2022,2,ATL,LA,11,10,8,2
2022_02_ATL_LA,2022,2,LA,ATL,11,8,4,4
2022_02_CAR_NYG,2022,2,CAR,NYG,11,8,7,1
2022_02_CAR_NYG,2022,2,NYG,CAR,12,8,7,1
2022_02_CHI_GB,2022,2,CHI,GB,9,8,7,1
2022_02_CHI_GB,2022,2,GB,CHI,9,8,5,3
2022_02_CIN_DAL,2022,2,CIN,DAL,10,6,5,1
2022_02_CIN_DAL,2022,2,DAL,CIN,10,6,4,2
2022_02_HOU_DEN,2022,2,DEN,HOU,11,9,8,1
2022_02_HOU_DEN,2022,2,HOU,DEN,11,7,7,0
2022_02_IND_JAX,2022,2,IND,JAX,11,6,6,0
2022_02_IND_JAX,2022,2,JAX,IND,11,6,3,3
2022_02_LAC_KC,2022,2,KC,LAC,12,8,6,2
2022_02_LAC_KC,2022,2,LAC,KC,12,8,5,3
2022_02_MIA_BAL,2022,2,BAL,MIA,11,11,6,5
2022_02_MIA_BAL,2022,2,MIA,BAL,11,10,4,6
2022_02_MIN_PHI,2022,2,MIN,PHI,10,6,5,1
2022_02_MIN_PHI,2022,2,PHI,MIN,10,6,3,3
2022_02_NE_PIT,2022,2,NE,PIT,10,8,6,2
2022_02_NE_PIT,2022,2,PIT,NE,9,6,5,1
2022_02_NYJ_CLE,2022,2,CLE,NYJ,11,9,4,5
2022_02_NYJ_CLE,2022,2,NYJ,CLE,11,9,5,4
2022_02_SEA_SF,2022,2,SEA,SF,10,8,8,0
2022_02_SEA_SF,2022,2,SF,SEA,10,7,4,3
2022_02_TB_NO,2022,2,NO,TB,13,5,4,1
2022_02_TB_NO,2022,2,TB,NO,14,9,8,1
2022_02_TEN_BUF,2022,2,BUF,TEN,12,9,5,4
2022_02_TEN_BUF,2022,2,TEN,BUF,11,9,8,1
2022_02_WAS_DET,2022,2,DET,WAS,14,11,7,4
2022_02_WAS_DET,2022,2,WAS,DET,14,8,4,4
2022_03_ATL_SEA,2022,3,ATL,SEA,9,8,5,3
2022_03_ATL_SEA,2022,3,SEA,ATL,8,8,6,2
2022_03_BAL_NE,2022,3,BAL,NE,12,8,3,5
2022_03_BAL_NE,2022,3,NE,BAL,12,10,7,3
2022_03_BUF_MIA,2022,3,BUF,MIA,9,8,6,2
2022_03_BUF_MIA,2022,3,MIA,BUF,8,6,3,3
2022_03_CIN_NYJ,2022,3,CIN,NYJ,12,9,6,3
2022_03_CIN_NYJ,2022,3,NYJ,CIN,12,11,11,0
2022_03_DAL_NYG,2022,3,DAL,NYG,11,9,7,2
2022_03_DAL_NYG,2022,3,NYG,DAL,10,8,7,1
2022_03_DET_MIN,2022,3,DET,MIN,12,9,6,3
2022_03_DET_MIN,2022,3,MIN,DET,13,8,4,4
2022_03_GB_TB,2022,3,GB,TB,12,6,4,2
2022_03_GB_TB,2022,3,TB,GB,12,5,4,1
2022_03_HOU_CHI,2022,3,CHI,HOU,12,7,5,2
2022_03_HOU_CHI,2022,3,HOU,CHI,11,8,6,2
2022_03_JAX_LAC,2022,3,JAX,LAC,11,8,4,4
2022_03_JAX_LAC,2022,3,LAC,JAX,10,8,7,1
2022_03_KC_IND,2022,3,IND,KC,11,7,5,2
2022_03_KC_IND,2022,3,KC,IND,10,8,6,2
2022_03_LA_ARI,2022,3,ARI,LA,9,9,9,0
2022_03_LA_ARI,2022,3,LA,ARI,10,9,7,2
2022_03_LV_TEN,2022,3,LV,TEN,9,8,6,2
2022_03_LV_TEN,2022,3,TEN,LV,10,7,4,3
2022_03_NO_CAR,2022,3,CAR,NO,14,7,6,1
2022_03_NO_CAR,2022,3,NO,CAR,13,9,7,2
2022_03_PHI_WAS,2022,3,PHI,WAS,13,7,4,3
2022_03_PHI_WAS,2022,3,WAS,PHI,12,7,6,1
2022_03_PIT_CLE,2022,3,CLE,PIT,11,7,4,3
2022_03_PIT_CLE,2022,3,PIT,CLE,11,7,5,2
2022_03_SF_DEN,2022,3,DEN,SF,14,7,6,1
2022_03_SF_DEN,2022,3,SF,DEN,14,5,4,1
2022_04_ARI_CAR,2022,4,ARI,CAR,12,9,6,3
2022_04_ARI_CAR,2022,4,CAR,ARI,12,8,7,1
2022_04_BUF_BAL,2022,4,BAL,BUF,11,9,7,2
2022_04_BUF_BAL,2022,4,BUF,BAL,10,9,7,2
2022_04_CHI_NYG,2022,4,CHI,NYG,12,8,8,0
2022_04_CHI_NYG,2022,4,NYG,CHI,12,9,7,2
2022_04_CLE_ATL,2022,4,ATL,CLE,11,8,6,2
2022_04_CLE_ATL,2022,4,CLE,ATL,10,8,6,2
2022_04_DEN_LV,2022,4,DEN,LV,11,8,5,3
2022_04_DEN_LV,2022,4,LV,DEN,12,9,7,2
2022_04_JAX_PHI,2022,4,JAX,PHI,12,10,8,2
2022_04_JAX_PHI,2022,4,PHI,JAX,12,10,6,4
2022_04_KC_TB,2022,4,KC,TB,11,10,5,5
2022_04_KC_TB,2022,4,TB,KC,11,9,4,5
2022_04_LAC_HOU,2022,4,HOU,LAC,12,10,7,3
2022_04_LAC_HOU,2022,4,LAC,HOU,12,10,6,4
2022_04_LA_SF,2022,4,LA,SF,10,7,7,0
2022_04_LA_SF,2022,4,SF,LA,10,6,4,2
2022_04_MIA_CIN,2022,4,CIN,MIA,12,9,6,3
2022_04_MIA_CIN,2022,4,MIA,CIN,11,9,8,1
2022_04_MIN_NO,2022,4,MIN,NO,11,8,6,2
2022_04_MIN_NO,2022,4,NO,MIN,10,8,5,3
2022_04_NE_GB,2022,4,GB,NE,14,8,5,3
2022_04_NE_GB,2022,4,NE,GB,12,8,6,2
2022_04_NYJ_PIT,2022,4,NYJ,PIT,11,8,5,3
2022_04_NYJ_PIT,2022,4,PIT,NYJ,12,7,5,2
2022_04_SEA_DET,2022,4,DET,SEA,11,11,5,6
2022_04_SEA_DET,2022,4,SEA,DET,10,10,5,5
2022_04_TEN_IND,2022,4,IND,TEN,9,9,7,2
2022_04_TEN_IND,2022,4,TEN,IND,10,7,4,3
2022_04_WAS_DAL,2022,4,DAL,WAS,13,6,4,2
2022_04_WAS_DAL,2022,4,WAS,DAL,13,9,8,1
2022_05_ATL_TB,2022,5,ATL,TB,9,6,4,2
2022_05_ATL_TB,2022,5,TB,ATL,10,8,6,2
2022_05_CHI_MIN,2022,5,CHI,MIN,8,8,6,2
2022_05_CHI_MIN,2022,5,MIN,CHI,9,7,3,4
2022_05_CIN_BAL,2022,5,BAL,CIN,10,7,6,1
2022_05_CIN_BAL,2022,5,CIN,BAL,9,7,5,2
2022_05_DAL_LA,2022,5,DAL,LA,13,6,5,1
2022_05_DAL_LA,2022,5,LA,DAL,12,9,8,1
2022_05_DET_NE,2022,5,DET,NE,10,9,9,0
2022_05_DET_NE,2022,5,NE,DET,10,7,6,1
2022_05_HOU_JAX,2022,5,HOU,JAX,10,5,4,1
2022_05_HOU_JAX,2022,5,JAX,HOU,10,5,5,0
2022_05_IND_DEN,2022,5,DEN,IND,14,10,10,0
2022_05_IND_DEN,2022,5,IND,DEN,13,8,8,0
2022_05_LAC_CLE,2022,5,CLE,LAC,10,9,5,4
2022_05_LAC_CLE,2022,5,LAC,CLE,11,8,5,3
2022_05_LV_KC,2022,5,KC,LV,10,8,4,4
2022_05_LV_KC,2022,5,LV,KC,9,8,5,3
2022_05_MIA_NYJ,2022,5,MIA,NYJ,12,6,4,2
2022_05_MIA_NYJ,2022,5,NYJ,MIA,13,11,6,5
2022_05_NYG_GB,2022,5,GB,NYG,9,8,6,2
2022_05_NYG_GB,2022,5,NYG,GB,8,6,3,3
2022_05_PHI_ARI,2022,5,ARI,PHI,9,8,6,2
2022_05_PHI_ARI,2022,5,PHI,ARI,9,5,3,2
2022_05_PIT_BUF,2022,5,BUF,PIT,13,9,4,5
2022_05_PIT_BUF,2022,5,PIT,BUF,12,10,10,0
2022_05_SEA_NO,2022,5,NO,SEA,14,11,6,5
2022_05_SEA_NO,2022,5,SEA,NO,13,10,6,4
2022_05_SF_CAR,2022,5,CAR,SF,11,8,7,1
2022_05_SF_CAR,2022,5,SF,CAR,12,9,5,4
2022_05_TEN_WAS,2022,5,TEN,WAS,12,7,4,3
2022_05_TEN_WAS,2022,5,WAS,TEN,12,7,5,2
2022_06_ARI_SEA,2022,6,ARI,SEA,12,7,7,0
2022_06_ARI_SEA,2022,6,SEA,ARI,12,6,5,1
2022_06_BAL_NYG,2022,6,BAL,NYG,9,8,6,2
2022_06_BAL_NYG,2022,6,NYG,BAL,10,7,4,3
2022_06_BUF_KC,2022,6,BUF,KC,10,9,6,3
2022_06_BUF_KC,2022,6,KC,BUF,10,7,5,2
2022_06_CAR_LA,2022,6,CAR,LA,11,7,7,0
2022_06_CAR_LA,2022,6,LA,CAR,11,7,4,3
2022_06_CIN_NO,2022,6,CIN,NO,10,9,5,4
2022_06_CIN_NO,2022,6,NO,CIN,10,8,6,2
2022_06_DAL_PHI,2022,6,DAL,PHI,10,8,6,2
2022_06_DAL_PHI,2022,6,PHI,DAL,11,10,7,3
2022_06_DEN_LAC,2022,6,DEN,LAC,11,9,8,1
2022_06_DEN_LAC,2022,6,LAC,DEN,12,8,7,1
2022_06_JAX_IND,2022,6,IND,JAX,10,8,4,4
2022_06_JAX_IND,2022,6,JAX,IND,10,9,5,4
2022_06_MIN_MIA,2022,6,MIA,MIN,14,8,6,2
2022_06_MIN_MIA,2022,6,MIN,MIA,15,8,5,3
2022_06_NE_CLE,2022,6,CLE,NE,12,10,9,1
2022_06_NE_CLE,2022,6,NE,CLE,14,10,5,5
2022_06_NYJ_GB,2022,6,GB,NYJ,13,9,8,1
2022_06_NYJ_GB,2022,6,NYJ,GB,13,8,6,2
2022_06_SF_ATL,2022,6,ATL,SF,9,5,2,3
2022_06_SF_ATL,2022,6,SF,ATL,10,7,5,2
2022_06_TB_PIT,2022,6,PIT,TB,10,7,5,2
2022_06_TB_PIT,2022,6,TB,PIT,10,6,5,1
2022_06_WAS_CHI,2022,6,CHI,WAS,10,8,7,1
2022_06_WAS_CHI,2022,6,WAS,CHI,11,5,4,1
2022_07_ATL_CIN,2022,7,ATL,CIN,9,7,5,2
2022_07_ATL_CIN,2022,7,CIN,ATL,9,8,3,5
2022_07_CHI_NE,2022,7,CHI,NE,11,9,6,3
2022_07_CHI_NE,2022,7,NE,CHI,11,9,7,2
2022_07_CLE_BAL,2022,7,BAL,CLE,11,8,6,2
2022_07_CLE_BAL,2022,7,CLE,BAL,10,7,5,2
2022_07_DET_DAL,2022,7,DAL,DET,11,8,5,3
2022_07_DET_DAL,2022,7,DET,DAL,11,7,7,0
2022_07_GB_WAS,2022,7,GB,WAS,11,8,6,2
2022_07_GB_WAS,2022,7,WAS,GB,11,8,6,2
2022_07_HOU_LV,2022,7,HOU,LV,9,8,6,2
2022_07_HOU_LV,2022,7,LV,HOU,9,7,3,4
2022_07_IND_TEN,2022,7,IND,TEN,10,9,8,1
2022_07_IND_TEN,2022,7,TEN,IND,11,7,7,0
2022_07_KC_SF,2022,7,KC,SF,10,8,2,6
2022_07_KC_SF,2022,7,SF,KC,11,10,8,2
2022_07_NO_ARI,2022,7,ARI,NO,12,11,8,3
2022_07_NO_ARI,2022,7,NO,ARI,12,11,7,4
2022_07_NYG_JAX,2022,7,JAX,NYG,9,8,6,2
2022_07_NYG_JAX,2022,7,NYG,JAX,8,7,5,2
2022_07_NYJ_DEN,2022,7,DEN,NYJ,12,5,4,1
2022_07_NYJ_DEN,2022,7,NYJ,DEN,13,6,5,1
2022_07_PIT_MIA,2022,7,MIA,PIT,12,6,5,1
2022_07_PIT_MIA,2022,7,PIT,MIA,12,8,7,1
2022_07_SEA_LAC,2022,7,LAC,SEA,12,11,8,3
2022_07_SEA_LAC,2022,7,SEA,LAC,13,11,7,4
2022_07_TB_CAR,2022,7,CAR,TB,10,6,3,3
2022_07_TB_CAR,2022,7,TB,CAR,11,5,5,0
2022_08_ARI_MIN,2022,8,ARI,MIN,12,9,6,3
2022_08_ARI_MIN,2022,8,MIN,ARI,13,9,4,5
2022_08_BAL_TB,2022,8,BAL,TB,12,10,7,3
2022_08_BAL_TB,2022,8,TB,BAL,10,7,5,2
2022_08_CAR_ATL,2022,8,ATL,CAR,14,13,10,3
2022_08_CAR_ATL,2022,8,CAR,ATL,13,9,5,4
2022_08_CHI_DAL,2022,8,CHI,DAL,11,10,6,4
2022_08_CHI_DAL,2022,8,DAL,CHI,11,8,2,6
2022_08_CIN_CLE,2022,8,CIN,CLE,10,6,4,2
2022_08_CIN_CLE,2022,8,CLE,CIN,11,8,4,4
2022_08_DEN_JAX,2022,8,DEN,JAX,12,6,3,3
2022_08_DEN_JAX,2022,8,JAX,DEN,11,7,5,2
2022_08_GB_BUF,2022,8,BUF,GB,10,8,5,3
2022_08_GB_BUF,2022,8,GB,BUF,9,6,4,2
2022_08_LV_NO,2022,8,LV,NO,9,6,6,0
2022_08_LV_NO,2022,8,NO,LV,8,6,3,3
2022_08_MIA_DET,2022,8,DET,MIA,8,8,5,3
2022_08_MIA_DET,2022,8,MIA,DET,8,7,3,4
2022_08_NE_NYJ,2022,8,NE,NYJ,13,10,9,1
2022_08_NE_NYJ,2022,8,NYJ,NE,12,8,6,2
2022_08_NYG_SEA,2022,8,NYG,SEA,11,7,6,1
2022_08_NYG_SEA,2022,8,SEA,NYG,13,7,4,3
2022_08_PIT_PHI,2022,8,PHI,PIT,10,7,2,5
2022_08_PIT_PHI,2022,8,PIT,PHI,10,7,6,1
2022_08_SF_LA,2022,8,LA,SF,9,7,5,2
2022_08_SF_LA,2022,8,SF,LA,8,6,2,4
2022_08_TEN_HOU,2022,8,HOU,TEN,12,7,6,1
2022_08_TEN_HOU,2022,8,TEN,HOU,11,6,4,2
2022_08_WAS_IND,2022,8,IND,WAS,12,10,9,1
2022_08_WAS_IND,2022,8,WAS,IND,11,6,4,2
2022_09_BAL_NO,2022,9,BAL,NO,9,7,4,3
2022_09_BAL_NO,2022,9,NO,BAL,10,6,5,1
2022_09_BUF_NYJ,2022,9,BUF,NYJ,9,7,5,2
2022_09_BUF_NYJ,2022,9,NYJ,BUF,9,7,5,2
2022_09_CAR_CIN,2022,9,CAR,CIN,11,9,6,3
2022_09_CAR_CIN,2022,9,CIN,CAR,11,8,2,6
2022_09_GB_DET,2022,9,DET,GB,9,4,2,2
2022_09_GB_DET,2022,9,GB,DET,9,8,7,1
2022_09_IND_NE,2022,9,IND,NE,15,9,9,0
2022_09_IND_NE,2022,9,NE,IND,15,7,6,1
2022_09_LAC_ATL,2022,9,ATL,LAC,10,8,6,2
2022_09_LAC_ATL,2022,9,LAC,ATL,10,9,7,2
2022_09_LA_TB,2022,9,LA,TB,14,8,7,1
2022_09_LA_TB,2022,9,TB,LA,13,10,9,1
2022_09_LV_JAX,2022,9,JAX,LV,11,9,6,3
2022_09_LV_JAX,2022,9,LV,JAX,10,6,4,2
2022_09_MIA_CHI,2022,9,CHI,MIA,10,7,3,4
2022_09_MIA_CHI,2022,9,MIA,CHI,10,8,4,4
2022_09_MIN_WAS,2022,9,MIN,WAS,11,6,4,2
2022_09_MIN_WAS,2022,9,WAS,MIN,12,7,5,2
2022_09_PHI_HOU,2022,9,HOU,PHI,9,6,4,2
2022_09_PHI_HOU,2022,9,PHI,HOU,10,7,3,4
2022_09_SEA_ARI,2022,9,ARI,SEA,11,7,5,2
2022_09_SEA_ARI,2022,9,SEA,ARI,12,7,3,4
2022_09_TEN_KC,2022,9,KC,TEN,14,7,5,2
2022_09_TEN_KC,2022,9,TEN,KC,13,7,5,2
2022_10_ARI_LA,2022,10,ARI,LA,11,8,5,3
2022_10_ARI_LA,2022,10,LA,ARI,11,7,5,2
2022_10_ATL_CAR,2022,10,ATL,CAR,12,10,8,2
2022_10_ATL_CAR,2022,10,CAR,ATL,11,9,7,2
2022_10_CLE_MIA,2022,10,CLE,MIA,9,8,6,2
2022_10_CLE_MIA,2022,10,MIA,CLE,9,8,3,5
2022_10_DAL_GB,2022,10,DAL,GB,13,10,6,4
2022_10_DAL_GB,2022,10,GB,DAL,12,9,5,4
2022_10_DEN_TEN,2022,10,DEN,TEN,13,6,5,1
2022_10_DEN_TEN,2022,10,TEN,DEN,13,6,4,2
2022_10_DET_CHI,2022,10,CHI,DET,10,8,4,4
2022_10_DET_CHI,2022,10,DET,CHI,11,11,8,3
2022_10_HOU_NYG,2022,10,HOU,NYG,11,8,7,1
2022_10_HOU_NYG,2022,10,NYG,HOU,12,6,3,3
2022_10_IND_LV,2022,10,IND,LV,11,7,4,3
2022_10_IND_LV,2022,10,LV,IND,10,8,5,3
2022_10_JAX_KC,2022,10,JAX,KC,11,8,6,2
2022_10_JAX_KC,2022,10,KC,JAX,11,8,4,4
2022_10_LAC_SF,2022,10,LAC,SF,11,8,7,1
2022_10_LAC_SF,2022,10,SF,LAC,11,6,4,2
2022_10_MIN_BUF,2022,10,BUF,MIN,13,11,8,3
2022_10_MIN_BUF,2022,10,MIN,BUF,14,13,10,3
2022_10_NO_PIT,2022,10,NO,PIT,10,7,6,1
2022_10_NO_PIT,2022,10,PIT,NO,11,10,8,2
2022_10_SEA_TB,2022,10,SEA,TB,9,6,4,2
2022_10_SEA_TB,2022,10,TB,SEA,10,8,5,3
2022_10_WAS_PHI,2022,10,PHI,WAS,10,7,4,3
2022_10_WAS_PHI,2022,10,WAS,PHI,10,7,5,2
2022_11_CAR_BAL,2022,11,BAL,CAR,12,7,6,1
2022_11_CAR_BAL,2022,11,CAR,BAL,11,5,5,0
2022_11_CHI_ATL,2022,11,ATL,CHI,10,8,5,3
2022_11_CHI_ATL,2022,11,CHI,ATL,10,8,5,3
2022_11_CIN_PIT,2022,11,CIN,PIT,13,10,6,4
2022_11_CIN_PIT,2022,11,PIT,CIN,13,11,8,3
2022_11_CLE_BUF,2022,11,BUF,CLE,11,11,9,2
2022_11_CLE_BUF,2022,11,CLE,BUF,11,9,6,3
2022_11_DAL_MIN,2022,11,DAL,MIN,10,7,3,4
2022_11_DAL_MIN,2022,11,MIN,DAL,10,8,8,0
2022_11_DET_NYG,2022,11,DET,NYG,11,8,4,4
2022_11_DET_NYG,2022,11,NYG,DET,11,6,3,3
2022_11_KC_LAC,2022,11,KC,LAC,11,7,4,3
2022_11_KC_LAC,2022,11,LAC,KC,10,10,7,3
2022_11_LA_NO,2022,11,LA,NO,11,7,5,2
2022_11_LA_NO,2022,11,NO,LA,12,8,5,3
2022_11_LV_DEN,2022,11,DEN,LV,11,8,7,1
2022_11_LV_DEN,2022,11,LV,DEN,10,9,7,2
2022_11_NYJ_NE,2022,11,NE,NYJ,12,5,5,0
2022_11_NYJ_NE,2022,11,NYJ,NE,13,3,3,0
2022_11_PHI_IND,2022,11,IND,PHI,11,8,7,1
2022_11_PHI_IND,2022,11,PHI,IND,12,9,7,2
2022_11_SF_ARI,2022,11,ARI,SF,11,8,7,1
2022_11_SF_ARI,2022,11,SF,ARI,11,7,2,5
2022_11_TEN_GB,2022,11,GB,TEN,10,6,4,2
2022_11_TEN_GB,2022,11,TEN,GB,10,7,3,4
2022_11_WAS_HOU,2022,11,HOU,WAS,11,7,6,1
2022_11_WAS_HOU,2022,11,WAS,HOU,11,8,7,1
2022_12_ATL_WAS,2022,12,ATL,WAS,9,7,6,1
2022_12_ATL_WAS,2022,12,WAS,ATL,9,5,3,2
2022_12_BAL_JAX,2022,12,BAL,JAX,11,9,7,2
2022_12_BAL_JAX,2022,12,JAX,BAL,11,9,6,3
2022_12_BUF_DET,2022,12,BUF,DET,10,8,5,3
2022_12_BUF_DET,2022,12,DET,BUF,11,8,5,3
2022_12_CHI_NYJ,2022,12,CHI,NYJ,10,8,7,1
2022_12_CHI_NYJ,2022,12,NYJ,CHI,10,7,3,4
2022_12_CIN_TEN,2022,12,CIN,TEN,11,7,5,2
2022_12_CIN_TEN,2022,12,TEN,CIN,10,6,5,1
2022_12_DEN_CAR,2022,12,CAR,DEN,12,8,6,2
2022_12_DEN_CAR,2022,12,DEN,CAR,13,6,5,1
2022_12_GB_PHI,2022,12,GB,PHI,11,10,6,4
2022_12_GB_PHI,2022,12,PHI,GB,11,11,6,5
2022_12_HOU_MIA,2022,12,HOU,MIA,13,9,7,2
2022_12_HOU_MIA,2022,12,MIA,HOU,14,10,8,2
2022_12_LAC_ARI,2022,12,ARI,LAC,11,7,4,3
2022_12_LAC_ARI,2022,12,LAC,ARI,11,9,6,3
2022_12_LA_KC,2022,12,KC,LA,8,8,6,2
2022_12_LA_KC,2022,12,LA,KC,10,7,6,1
2022_12_LV_SEA,2022,12,LV,SEA,14,9,5,5
2022_12_LV_SEA,2022,12,SEA,LV,14,12,8,4
2022_12_NE_MIN,2022,12,MIN,NE,11,8,4,4
2022_12_NE_MIN,2022,12,NE,MIN,11,9,7,2
2022_12_NO_SF,2022,12,NO,SF,9,7,7,0
2022_12_NO_SF,2022,12,SF,NO,9,4,3,1
2022_12_NYG_DAL,2022,12,DAL,NYG,10,9,5,4
2022_12_NYG_DAL,2022,12,NYG,DAL,10,8,6,2
2022_12_PIT_IND,2022,12,IND,PIT,10,9,7,2
2022_12_PIT_IND,2022,12,PIT,IND,10,7,5,2
2022_12_TB_CLE,2022,12,CLE,TB,13,7,4,3
2022_12_TB_CLE,2022,12,TB,CLE,13,7,5,2
2022_13_BUF_NE,2022,13,BUF,NE,10,6,3,3
2022_13_BUF_NE,2022,13,NE,BUF,9,7,6,1
2022_13_CLE_HOU,2022,13,CLE,HOU,16,9,9,0
2022_13_CLE_HOU,2022,13,HOU,CLE,14,9,8,1
2022_13_DEN_BAL,2022,13,BAL,DEN,12,6,5,1
2022_13_DEN_BAL,2022,13,DEN,BAL,11,5,5,0
2022_13_GB_CHI,2022,13,CHI,GB,10,9,7,2
2022_13_GB_CHI,2022,13,GB,CHI,10,7,4,3
2022_13_IND_DAL,2022,13,DAL,IND,13,11,4,7
2022_13_IND_DAL,2022,13,IND,DAL,14,12,10,2
2022_13_JAX_DET,2022,13,DET,JAX,9,9,5,4
2022_13_JAX_DET,2022,13,JAX,DET,9,9,8,1
2022_13_KC_CIN,2022,13,CIN,KC,8,7,4,3
2022_13_KC_CIN,2022,13,KC,CIN,8,7,4,3
2022_13_LAC_LV,2022,13,LAC,LV,13,9,8,1
2022_13_LAC_LV,2022,13,LV,LAC,12,8,5,3
2022_13_MIA_SF,2022,13,MIA,SF,13,9,7,2
2022_13_MIA_SF,2022,13,SF,MIA,13,11,9,2
2022_13_NO_TB,2022,13,NO,TB,11,7,6,1
2022_13_NO_TB,2022,13,TB,NO,11,7,5,2
2022_13_NYJ_MIN,2022,13,MIN,NYJ,13,11,8,3
2022_13_NYJ_MIN,2022,13,NYJ,MIN,12,11,10,1
2022_13_PIT_ATL,2022,13,ATL,PIT,8,7,6,1
2022_13_PIT_ATL,2022,13,PIT,ATL,9,8,7,1
2022_13_SEA_LA,2022,13,LA,SEA,10,8,6,2
2022_13_SEA_LA,2022,13,SEA,LA,11,9,6,3
2022_13_TEN_PHI,2022,13,PHI,TEN,11,6,1,5
2022_13_TEN_PHI,2022,13,TEN,PHI,11,9,8,1
2022_13_WAS_NYG,2022,13,NYG,WAS,14,8,6,2
2022_13_WAS_NYG,2022,13,WAS,NYG,13,9,7,2
2022_14_BAL_PIT,2022,14,BAL,PIT,10,7,6,1
2022_14_BAL_PIT,2022,14,PIT,BAL,9,7,5,2
2022_14_CAR_SEA,2022,14,CAR,SEA,11,11,8,3
2022_14_CAR_SEA,2022,14,SEA,CAR,10,7,4,3
2022_14_CLE_CIN,2022,14,CIN,CLE,11,6,3,3
2022_14_CLE_CIN,2022,14,CLE,CIN,11,7,6,1
2022_14_HOU_DAL,2022,14,DAL,HOU,12,7,4,3
2022_14_HOU_DAL,2022,14,HOU,DAL,13,11,9,2
2022_14_JAX_TEN,2022,14,JAX,TEN,12,10,6,4
2022_14_JAX_TEN,2022,14,TEN,JAX,12,9,6,3
2022_14_KC_DEN,2022,14,DEN,KC,13,9,5,4
2022_14_KC_DEN,2022,14,KC,DEN,14,12,9,3
2022_14_LV_LA,2022,14,LA,LV,10,7,5,2
2022_14_LV_LA,2022,14,LV,LA,9,7,6,1
2022_14_MIA_LAC,2022,14,LAC,MIA,11,9,7,2
2022_14_MIA_LAC,2022,14,MIA,LAC,11,7,5,2
2022_14_MIN_DET,2022,14,DET,MIN,11,9,5,4
2022_14_MIN_DET,2022,14,MIN,DET,11,7,4,3
2022_14_NE_ARI,2022,14,ARI,NE,12,8,7,1
2022_14_NE_ARI,2022,14,NE,ARI,13,8,6,2
2022_14_NYJ_BUF,2022,14,BUF,NYJ,13,7,5,2
2022_14_NYJ_BUF,2022,14,NYJ,BUF,13,7,6,1
2022_14_PHI_NYG,2022,14,NYG,PHI,11,11,8,3
2022_14_PHI_NYG,2022,14,PHI,NYG,12,9,3,6
2022_14_TB_SF,2022,14,SF,TB,11,8,3,5
2022_14_TB_SF,2022,14,TB,SF,11,9,8,1
2022_15_ARI_DEN,2022,15,ARI,DEN,13,7,6,1
2022_15_ARI_DEN,2022,15,DEN,ARI,13,8,5,3
2022_15_ATL_NO,2022,15,ATL,NO,10,5,3,2
2022_15_ATL_NO,2022,15,NO,ATL,10,6,3,3
2022_15_BAL_CLE,2022,15,BAL,CLE,9,7,7,0
2022_15_BAL_CLE,2022,15,CLE,BAL,9,8,7,1
2022_15_CIN_TB,2022,15,CIN,TB,12,10,6,4
2022_15_CIN_TB,2022,15,TB,CIN,11,10,7,3
