game_id,season,week,posteam,defteam,punts,game_total_punts
2024_12_PHI_LA,2024,12,PHI,LA,1,5
2024_12_PIT_CLE,2024,12,CLE,PIT,3,4
2024_12_PIT_CLE,2024,12,PIT,CLE,1,4
2024_12_SF_GB,2024,12,GB,SF,4,7
2024_12_SF_GB,2024,12,SF,GB,3,7
2024_12_TB_NYG,2024,12,NYG,TB,4,6
2024_12_TB_NYG,2024,12,TB,NYG,2,6
2024_12_TEN_HOU,2024,12,HOU,TEN,5,10
2024_12_TEN_HOU,2024,12,TEN,HOU,5,10
2024_13_ARI_MIN,2024,13,ARI,MIN,1,3
2024_13_ARI_MIN,2024,13,MIN,ARI,2,3
2024_13_CHI_DET,2024,13,CHI,DET,4,6
2024_13_CHI_DET,2024,13,DET,CHI,2,6
2024_13_CLE_DEN,2024,13,CLE,DEN,6,11
2024_13_CLE_DEN,2024,13,DEN,CLE,5,11
2024_13_HOU_JAX,2024,13,HOU,JAX,4,8
2024_13_HOU_JAX,2024,13,JAX,HOU,4,8
2024_13_IND_NE,2024,13,IND,NE,2,3
2024_13_IND_NE,2024,13,NE,IND,1,3
2024_13_LAC_ATL,2024,13,ATL,LAC,2,5
2024_13_LAC_ATL,2024,13,LAC,ATL,3,5
2024_13_LA_NO,2024,13,LA,NO,3,6
2024_13_LA_NO,2024,13,NO,LA,3,6
2024_13_LV_KC,2024,13,KC,LV,5,8
2024_13_LV_KC,2024,13,LV,KC,3,8
2024_13_MIA_GB,2024,13,GB,MIA,4,7
2024_13_MIA_GB,2024,13,MIA,GB,3,7
2024_13_NYG_DAL,2024,13,DAL,NYG,5,10
2024_13_NYG_DAL,2024,13,NYG,DAL,5,10
2024_13_PHI_BAL,2024,13,BAL,PHI,4,10
2024_13_PHI_BAL,2024,13,PHI,BAL,6,10
2024_13_PIT_CIN,2024,13,CIN,PIT,2,3
2024_13_PIT_CIN,2024,13,PIT,CIN,1,3
2024_13_SEA_NYJ,2024,13,NYJ,SEA,4,7
2024_13_SEA_NYJ,2024,13,SEA,NYJ,3,7
2024_13_SF_BUF,2024,13,BUF,SF,3,6
2024_13_SF_BUF,2024,13,SF,BUF,3,6
2024_13_TB_CAR,2024,13,CAR,TB,5,10
2024_13_TB_CAR,2024,13,TB,CAR,5,10
2024_13_TEN_WAS,2024,13,TEN,WAS,4,5
2024_13_TEN_WAS,2024,13,WAS,TEN,1,5
2024_14_ATL_MIN,2024,14,ATL,MIN,1,3
2024_14_ATL_MIN,2024,14,MIN,ATL,2,3
2024_14_BUF_LA,2024,14,BUF,LA,3,5
2024_14_BUF_LA,2024,14,LA,BUF,2,5
2024_14_CAR_PHI,2024,14,CAR,PHI,2,6
2024_14_CAR_PHI,2024,14,PHI,CAR,4,6
2024_14_CHI_SF,2024,14,CHI,SF,6,8
2024_14_CHI_SF,2024,14,SF,CHI,2,8
2024_14_CIN_DAL,2024,14,CIN,DAL,3,7
2024_14_CIN_DAL,2024,14,DAL,CIN,4,7
2024_14_CLE_PIT,2024,14,CLE,PIT,5,11
2024_14_CLE_PIT,2024,14,PIT,CLE,6,11
2024_14_GB_DET,2024,14,DET,GB,2,5
2024_14_GB_DET,2024,14,GB,DET,3,5
2024_14_JAX_TEN,2024,14,JAX,TEN,4,7
2024_14_JAX_TEN,2024,14,TEN,JAX,3,7
2024_14_LAC_KC,2024,14,KC,LAC,4,9
2024_14_LAC_KC,2024,14,LAC,KC,5,9
2024_14_LV_TB,2024,14,LV,TB,4,7
2024_14_LV_TB,2024,14,TB,LV,3,7
2024_14_NO_NYG,2024,14,NO,NYG,7,15
2024_14_NO_NYG,2024,14,NYG,NO,8,15
2024_14_NYJ_MIA,2024,14,MIA,NYJ,3,5
2024_14_NYJ_MIA,2024,14,NYJ,MIA,2,5
2024_14_SEA_ARI,2024,14,ARI,SEA,4,9
2024_14_SEA_ARI,2024,14,SEA,ARI,5,9
2024_15_ATL_LV,2024,15,ATL,LV,6,11
2024_15_ATL_LV,2024,15,LV,ATL,5,11
2024_15_BAL_NYG,2024,15,BAL,NYG,2,5
2024_15_BAL_NYG,2024,15,NYG,BAL,3,5
2024_15_BUF_DET,2024,15,BUF,DET,1,4
2024_15_BUF_DET,2024,15,DET,BUF,3,4
2024_15_CHI_MIN,2024,15,CHI,MIN,3,6
2024_15_CHI_MIN,2024,15,MIN,CHI,3,6
2024_15_CIN_TEN,2024,15,CIN,TEN,1,2
2024_15_CIN_TEN,2024,15,TEN,CIN,1,2
2024_15_DAL_CAR,2024,15,CAR,DAL,4,6
2024_15_DAL_CAR,2024,15,DAL,CAR,2,6
2024_15_GB_SEA,2024,15,GB,SEA,4,10
2024_15_GB_SEA,2024,15,SEA,GB,6,10
2024_15_IND_DEN,2024,15,DEN,IND,6,11
2024_15_IND_DEN,2024,15,IND,DEN,5,11
2024_15_KC_CLE,2024,15,CLE,KC,6,15
2024_15_KC_CLE,2024,15,KC,CLE,9,15
2024_15_LA_SF,2024,15,LA,SF,6,13
2024_15_LA_SF,2024,15,SF,LA,7,13
2024_15_MIA_HOU,2024,15,HOU,MIA,5,8
2024_15_MIA_HOU,2024,15,MIA,HOU,3,8
2024_15_NE_ARI,2024,15,ARI,NE,2,4
2024_15_NE_ARI,2024,15,NE,ARI,2,4
2024_15_NYJ_JAX,2024,15,JAX,NYJ,2,5
2024_15_NYJ_JAX,2024,15,NYJ,JAX,3,5
2024_15_PIT_PHI,2024,15,PHI,PIT,1,6
2024_15_PIT_PHI,2024,15,PIT,PHI,5,6
2024_15_TB_LAC,2024,15,LAC,TB,3,3
2024_15_TB_LAC,2024,15,TB,LAC,0,3
2024_15_WAS_NO,2024,15,NO,WAS,4,7
2024_15_WAS_NO,2024,15,WAS,NO,3,7
2024_16_ARI_CAR,2024,16,ARI,CAR,3,8
2024_16_ARI_CAR,2024,16,CAR,ARI,5,8
2024_16_CLE_CIN,2024,16,CIN,CLE,4,8
2024_16_CLE_CIN,2024,16,CLE,CIN,4,8
2024_16_DEN_LAC,2024,16,DEN,LAC,5,8
2024_16_DEN_LAC,2024,16,LAC,DEN,3,8
2024_16_DET_CHI,2024,16,CHI,DET,3,4
2024_16_DET_CHI,2024,16,DET,CHI,1,4
2024_16_HOU_KC,2024,16,HOU,KC,2,4
2024_16_HOU_KC,2024,16,KC,HOU,2,4
2024_16_JAX_LV,2024,16,JAX,LV,7,13
2024_16_JAX_LV,2024,16,LV,JAX,6,13
2024_16_LA_NYJ,2024,16,LA,NYJ,2,2
2024_16_LA_NYJ,2024,16,NYJ,LA,0,2
2024_16_MIN_SEA,2024,16,MIN,SEA,6,11
2024_16_MIN_SEA,2024,16,SEA,MIN,5,11
2024_16_NE_BUF,2024,16,BUF,NE,4,7
2024_16_NE_BUF,2024,16,NE,BUF,3,7
2024_16_NO_GB,2024,16,GB,NO,2,6
2024_16_NO_GB,2024,16,NO,GB,4,6
2024_16_NYG_ATL,2024,16,ATL,NYG,2,7
2024_16_NYG_ATL,2024,16,NYG,ATL,5,7
2024_16_PHI_WAS,2024,16,PHI,WAS,4,6
2024_16_PHI_WAS,2024,16,WAS,PHI,2,6
2024_16_PIT_BAL,2024,16,BAL,PIT,3,8
2024_16_PIT_BAL,2024,16,PIT,BAL,5,8
2024_16_SF_MIA,2024,16,MIA,SF,2,6
2024_16_SF_MIA,2024,16,SF,MIA,4,6
2024_16_TB_DAL,2024,16,DAL,TB,5,9
2024_16_TB_DAL,2024,16,TB,DAL,4,9
2024_16_TEN_IND,2024,16,IND,TEN,4,8
2024_16_TEN_IND,2024,16,TEN,IND,4,8
2024_17_ARI_LA,2024,17,ARI,LA,4,10
2024_17_ARI_LA,2024,17,LA,ARI,6,10
2024_17_ATL_WAS,2024,17,ATL,WAS,3,6
2024_17_ATL_WAS,2024,17,WAS,ATL,3,6
2024_17_BAL_HOU,2024,17,BAL,HOU,4,10
2024_17_BAL_HOU,2024,17,HOU,BAL,6,10
2024_17_CAR_TB,2024,17,CAR,TB,6,7
2024_17_CAR_TB,2024,17,TB,CAR,1,7
2024_17_DAL_PHI,2024,17,DAL,PHI,4,7
2024_17_DAL_PHI,2024,17,PHI,DAL,3,7
2024_17_DEN_CIN,2024,17,CIN,DEN,1,5
2024_17_DEN_CIN,2024,17,DEN,CIN,4,5
2024_17_DET_SF,2024,17,DET,SF,0,0
2024_17_DET_SF,2024,17,SF,DET,0,0
2024_17_GB_MIN,2024,17,GB,MIN,4,6
2024_17_GB_MIN,2024,17,MIN,GB,2,6
2024_17_IND_NYG,2024,17,IND,NYG,1,4
2024_17_IND_NYG,2024,17,NYG,IND,3,4
2024_17_KC_PIT,2024,17,KC,PIT,5,9
2024_17_KC_PIT,2024,17,PIT,KC,4,9
2024_17_LAC_NE,2024,17,LAC,NE,2,6
2024_17_LAC_NE,2024,17,NE,LAC,4,6
2024_17_LV_NO,2024,17,LV,NO,4,11
2024_17_LV_NO,2024,17,NO,LV,7,11
2024_17_MIA_CLE,2024,17,CLE,MIA,5,12
2024_17_MIA_CLE,2024,17,MIA,CLE,7,12
2024_17_NYJ_BUF,2024,17,BUF,NYJ,3,6
2024_17_NYJ_BUF,2024,17,NYJ,BUF,3,6
2024_17_SEA_CHI,2024,17,CHI,SEA,7,13
2024_17_SEA_CHI,2024,17,SEA,CHI,6,13
2024_17_TEN_JAX,2024,17,JAX,TEN,3,6
2024_17_TEN_JAX,2024,17,TEN,JAX,3,6
2024_18_BUF_NE,2024,18,BUF,NE,4,7
2024_18_BUF_NE,2024,18,NE,BUF,3,7
2024_18_CAR_ATL,2024,18,ATL,CAR,0,3
2024_18_CAR_ATL,2024,18,CAR,ATL,3,3
2024_18_CHI_GB,2024,18,CHI,GB,6,9
2024_18_CHI_GB,2024,18,GB,CHI,3,9
2024_18_CIN_PIT,2024,18,CIN,PIT,3,8
2024_18_CIN_PIT,2024,18,PIT,CIN,5,8
2024_18_CLE_BAL,2024,18,BAL,CLE,4,9
2024_18_CLE_BAL,2024,18,CLE,BAL,5,9
2024_18_HOU_TEN,2024,18,HOU,TEN,4,9
2024_18_HOU_TEN,2024,18,TEN,HOU,5,9
2024_18_JAX_IND,2024,18,IND,JAX,4,8
2024_18_JAX_IND,2024,18,JAX,IND,4,8
2024_18_KC_DEN,2024,18,DEN,KC,2,7
2024_18_KC_DEN,2024,18,KC,DEN,5,7
2024_18_LAC_LV,2024,18,LAC,LV,1,4
2024_18_LAC_LV,2024,18,LV,LAC,3,4
2024_18_MIA_NYJ,2024,18,MIA,NYJ,3,7
2024_18_MIA_NYJ,2024,18,NYJ,MIA,4,7
2024_18_MIN_DET,2024,18,DET,MIN,2,5
2024_18_MIN_DET,2024,18,MIN,DET,3,5
2024_18_NO_TB,2024,18,NO,TB,3,5
2024_18_NO_TB,2024,18,TB,NO,2,5
2024_18_NYG_PHI,2024,18,NYG,PHI,3,6
2024_18_NYG_PHI,2024,18,PHI,NYG,3,6
2024_18_SEA_LA,2024,18,LA,SEA,2,6
2024_18_SEA_LA,2024,18,SEA,LA,4,6
2024_18_SF_ARI,2024,18,ARI,SF,4,6
2024_18_SF_ARI,2024,18,SF,ARI,2,6
2024_18_WAS_DAL,2024,18,DAL,WAS,4,9
2024_18_WAS_DAL,2024,18,WAS,DAL,5,9
2025_01_ARI_NO,2025,1,ARI,NO,4,8
2025_01_ARI_NO,2025,1,NO,ARI,4,8
2025_01_BAL_BUF,2025,1,BAL,BUF,3,7
2025_01_BAL_BUF,2025,1,BUF,BAL,4,7
2025_01_CAR_JAX,2025,1,CAR,JAX,2,4
2025_01_CAR_JAX,2025,1,JAX,CAR,2,4
2025_01_CIN_CLE,2025,1,CIN,CLE,6,8
2025_01_CIN_CLE,2025,1,CLE,CIN,2,8
2025_01_DAL_PHI,2025,1,DAL,PHI,2,5
2025_01_DAL_PHI,2025,1,PHI,DAL,3,5
2025_01_DET_GB,2025,1,DET,GB,3,6
2025_01_DET_GB,2025,1,GB,DET,3,6
2025_01_HOU_LA,2025,1,HOU,LA,4,9
2025_01_HOU_LA,2025,1,LA,HOU,5,9
2025_01_KC_LAC,2025,1,KC,LAC,3,5
2025_01_KC_LAC,2025,1,LAC,KC,2,5
2025_01_LV_NE,2025,1,LV,NE,5,11
2025_01_LV_NE,2025,1,NE,LV,6,11
2025_01_MIA_IND,2025,1,IND,MIA,0,1
2025_01_MIA_IND,2025,1,MIA,IND,1,1
2025_01_MIN_CHI,2025,1,CHI,MIN,6,13
2025_01_MIN_CHI,2025,1,MIN,CHI,7,13
2025_01_NYG_WAS,2025,1,NYG,WAS,6,11
2025_01_NYG_WAS,2025,1,WAS,NYG,5,11
2025_01_PIT_NYJ,2025,1,NYJ,PIT,2,6
2025_01_PIT_NYJ,2025,1,PIT,NYJ,4,6
2025_01_SF_SEA,2025,1,SEA,SF,5,7
2025_01_SF_SEA,2025,1,SF,SEA,2,7
2025_01_TB_ATL,2025,1,ATL,TB,3,7
2025_01_TB_ATL,2025,1,TB,ATL,4,7
2025_01_TEN_DEN,2025,1,DEN,TEN,3,11
2025_01_TEN_DEN,2025,1,TEN,DEN,8,11
2025_02_ATL_MIN,2025,2,ATL,MIN,3,7
2025_02_ATL_MIN,2025,2,MIN,ATL,4,7
2025_02_BUF_NYJ,2025,2,BUF,NYJ,3,10
2025_02_BUF_NYJ,2025,2,NYJ,BUF,7,10
2025_02_CAR_ARI,2025,2,ARI,CAR,2,4
2025_02_CAR_ARI,2025,2,CAR,ARI,2,4
2025_02_CHI_DET,2025,2,CHI,DET,4,7
2025_02_CHI_DET,2025,2,DET,CHI,3,7
2025_02_CLE_BAL,2025,2,BAL,CLE,5,11
2025_02_CLE_BAL,2025,2,CLE,BAL,6,11
2025_02_DEN_IND,2025,2,DEN,IND,3,3
2025_02_DEN_IND,2025,2,IND,DEN,0,3
2025_02_JAX_CIN,2025,2,CIN,JAX,3,5
2025_02_JAX_CIN,2025,2,JAX,CIN,2,5
2025_02_LAC_LV,2025,2,LAC,LV,3,5
2025_02_LAC_LV,2025,2,LV,LAC,2,5
2025_02_LA_TEN,2025,2,LA,TEN,3,8
2025_02_LA_TEN,2025,2,TEN,LA,5,8
2025_02_NE_MIA,2025,2,MIA,NE,2,4
2025_02_NE_MIA,2025,2,NE,MIA,2,4
2025_02_NYG_DAL,2025,2,DAL,NYG,4,7
2025_02_NYG_DAL,2025,2,NYG,DAL,3,7
2025_02_PHI_KC,2025,2,KC,PHI,3,8
2025_02_PHI_KC,2025,2,PHI,KC,5,8
2025_02_SEA_PIT,2025,2,PIT,SEA,4,8
2025_02_SEA_PIT,2025,2,SEA,PIT,4,8
2025_02_SF_NO,2025,2,NO,SF,4,8
2025_02_SF_NO,2025,2,SF,NO,4,8
2025_02_TB_HOU,2025,2,HOU,TB,4,10
2025_02_TB_HOU,2025,2,TB,HOU,6,10
2025_02_WAS_GB,2025,2,GB,WAS,4,8
2025_02_WAS_GB,2025,2,WAS,GB,4,8
2025_03_ARI_SF,2025,3,ARI,SF,5,8
2025_03_ARI_SF,2025,3,SF,ARI,3,8
2025_03_ATL_CAR,2025,3,ATL,CAR,3,6
2025_03_ATL_CAR,2025,3,CAR,ATL,3,6
2025_03_CIN_MIN,2025,3,CIN,MIN,6,11
2025_03_CIN_MIN,2025,3,MIN,CIN,5,11
2025_03_DAL_CHI,2025,3,CHI,DAL,4,6
2025_03_DAL_CHI,2025,3,DAL,CHI,2,6
2025_03_DEN_LAC,2025,3,DEN,LAC,7,12
2025_03_DEN_LAC,2025,3,LAC,DEN,5,12
2025_03_DET_BAL,2025,3,BAL,DET,3,6
2025_03_DET_BAL,2025,3,DET,BAL,3,6
2025_03_GB_CLE,2025,3,CLE,GB,6,11
2025_03_GB_CLE,2025,3,GB,CLE,5,11
2025_03_HOU_JAX,2025,3,HOU,JAX,6,12
2025_03_HOU_JAX,2025,3,JAX,HOU,6,12
2025_03_IND_TEN,2025,3,IND,TEN,1,2
2025_03_IND_TEN,2025,3,TEN,IND,1,2
2025_03_KC_NYG,2025,3,KC,NYG,3,5
2025_03_KC_NYG,2025,3,NYG,KC,2,5
2025_03_LA_PHI,2025,3,LA,PHI,1,5
2025_03_LA_PHI,2025,3,PHI,LA,4,5
2025_03_LV_WAS,2025,3,LV,WAS,6,9
2025_03_LV_WAS,2025,3,WAS,LV,3,9
2025_03_MIA_BUF,2025,3,BUF,MIA,2,6
2025_03_MIA_BUF,2025,3,MIA,BUF,4,6
2025_03_NO_SEA,2025,3,NO,SEA,6,8
2025_03_NO_SEA,2025,3,SEA,NO,2,8
2025_03_NYJ_TB,2025,3,NYJ,TB,2,6
2025_03_NYJ_TB,2025,3,TB,NYJ,4,6
2025_03_PIT_NE,2025,3,NE,PIT,1,5
2025_03_PIT_NE,2025,3,PIT,NE,4,5
2025_04_BAL_KC,2025,4,BAL,KC,1,2
2025_04_BAL_KC,2025,4,KC,BAL,1,2
2025_04_CAR_NE,2025,4,CAR,NE,5,9
2025_04_CAR_NE,2025,4,NE,CAR,4,9
2025_04_CHI_LV,2025,4,CHI,LV,3,4
2025_04_CHI_LV,2025,4,LV,CHI,1,4
2025_04_CIN_DEN,2025,4,CIN,DEN,8,12
2025_04_CIN_DEN,2025,4,DEN,CIN,4,12
2025_04_CLE_DET,2025,4,CLE,DET,7,12
2025_04_CLE_DET,2025,4,DET,CLE,5,12
2025_04_GB_DAL,2025,4,DAL,GB,4,6
2025_04_GB_DAL,2025,4,GB,DAL,2,6
2025_04_IND_LA,2025,4,IND,LA,4,8
2025_04_IND_LA,2025,4,LA,IND,4,8
2025_04_JAX_SF,2025,4,JAX,SF,5,7
2025_04_JAX_SF,2025,4,SF,JAX,2,7
2025_04_LAC_NYG,2025,4,LAC,NYG,5,10
2025_04_LAC_NYG,2025,4,NYG,LAC,5,10
2025_04_MIN_PIT,2025,4,MIN,PIT,3,6
2025_04_MIN_PIT,2025,4,PIT,MIN,3,6
2025_04_NO_BUF,2025,4,BUF,NO,2,5
2025_04_NO_BUF,2025,4,NO,BUF,3,5
2025_04_NYJ_MIA,2025,4,MIA,NYJ,4,6
2025_04_NYJ_MIA,2025,4,NYJ,MIA,2,6
2025_04_PHI_TB,2025,4,PHI,TB,7,11
2025_04_PHI_TB,2025,4,TB,PHI,4,11
2025_04_SEA_ARI,2025,4,ARI,SEA,4,7
2025_04_SEA_ARI,2025,4,SEA,ARI,3,7
2025_04_TEN_HOU,2025,4,HOU,TEN,3,8
2025_04_TEN_HOU,2025,4,TEN,HOU,5,8
2025_04_WAS_ATL,2025,4,ATL,WAS,2,4
2025_04_WAS_ATL,2025,4,WAS,ATL,2,4
2025_05_DAL_NYJ,2025,5,DAL,NYJ,5,9
2025_05_DAL_NYJ,2025,5,NYJ,DAL,4,9
2025_05_DEN_PHI,2025,5,DEN,PHI,7,14
2025_05_DEN_PHI,2025,5,PHI,DEN,7,14
2025_05_DET_CIN,2025,5,CIN,DET,4,9
2025_05_DET_CIN,2025,5,DET,CIN,5,9
2025_05_HOU_BAL,2025,5,BAL,HOU,4,5
2025_05_HOU_BAL,2025,5,HOU,BAL,1,5
2025_05_KC_JAX,2025,5,JAX,KC,2,6
2025_05_KC_JAX,2025,5,KC,JAX,4,6
2025_05_LV_IND,2025,5,IND,LV,2,4
2025_05_LV_IND,2025,5,LV,IND,2,4
2025_05_MIA_CAR,2025,5,CAR,MIA,3,9
2025_05_MIA_CAR,2025,5,MIA,CAR,6,9
2025_05_MIN_CLE,2025,5,CLE,MIN,8,13
2025_05_MIN_CLE,2025,5,MIN,CLE,5,13
2025_05_NE_BUF,2025,5,BUF,NE,2,6
2025_05_NE_BUF,2025,5,NE,BUF,4,6
2025_05_NYG_NO,2025,5,NO,NYG,2,4
2025_05_NYG_NO,2025,5,NYG,NO,2,4
2025_05_SF_LA,2025,5,LA,SF,2,6
2025_05_SF_LA,2025,5,SF,LA,4,6
2025_05_TB_SEA,2025,5,SEA,TB,1,3
2025_05_TB_SEA,2025,5,TB,SEA,2,3
2025_05_TEN_ARI,2025,5,ARI,TEN,7,12
2025_05_TEN_ARI,2025,5,TEN,ARI,5,12
2025_05_WAS_LAC,2025,5,LAC,WAS,2,4
2025_05_WAS_LAC,2025,5,WAS,LAC,2,4
2025_06_ARI_IND,2025,6,ARI,IND,2,5
2025_06_ARI_IND,2025,6,IND,ARI,3,5
2025_06_BUF_ATL,2025,6,ATL,BUF,4,10
2025_06_BUF_ATL,2025,6,BUF,ATL,6,10
2025_06_CHI_WAS,2025,6,CHI,WAS,2,3
2025_06_CHI_WAS,2025,6,WAS,CHI,1,3
2025_06_CIN_GB,2025,6,CIN,GB,4,6
2025_06_CIN_GB,2025,6,GB,CIN,2,6
2025_06_CLE_PIT,2025,6,CLE,PIT,4,6
2025_06_CLE_PIT,2025,6,PIT,CLE,2,6
2025_06_DAL_CAR,2025,6,CAR,DAL,2,5
2025_06_DAL_CAR,2025,6,DAL,CAR,3,5
2025_06_DEN_NYJ,2025,6,DEN,NYJ,6,13
2025_06_DEN_NYJ,2025,6,NYJ,DEN,7,13
2025_06_DET_KC,2025,6,DET,KC,3,4
2025_06_DET_KC,2025,6,KC,DET,1,4
2025_06_LAC_MIA,2025,6,LAC,MIA,2,4
2025_06_LAC_MIA,2025,6,MIA,LAC,2,4
2025_06_LA_BAL,2025,6,BAL,LA,1,3
2025_06_LA_BAL,2025,6,LA,BAL,2,3
2025_06_NE_NO,2025,6,NE,NO,3,5
2025_06_NE_NO,2025,6,NO,NE,2,5
2025_06_PHI_NYG,2025,6,NYG,PHI,4,8
2025_06_PHI_NYG,2025,6,PHI,NYG,4,8
2025_06_SEA_JAX,2025,6,JAX,SEA,8,15
2025_06_SEA_JAX,2025,6,SEA,JAX,7,15
2025_06_SF_TB,2025,6,SF,TB,2,5
2025_06_SF_TB,2025,6,TB,SF,3,5
2025_06_TEN_LV,2025,6,LV,TEN,4,9
2025_06_TEN_LV,2025,6,TEN,LV,5,9
2025_07_ATL_SF,2025,7,ATL,SF,3,6
2025_07_ATL_SF,2025,7,SF,ATL,3,6
2025_07_CAR_NYJ,2025,7,CAR,NYJ,6,11
2025_07_CAR_NYJ,2025,7,NYJ,CAR,5,11
2025_07_GB_ARI,2025,7,ARI,GB,1,4
2025_07_GB_ARI,2025,7,GB,ARI,3,4
2025_07_HOU_SEA,2025,7,HOU,SEA,7,11
2025_07_HOU_SEA,2025,7,SEA,HOU,4,11
2025_07_IND_LAC,2025,7,IND,LAC,2,3
2025_07_IND_LAC,2025,7,LAC,IND,1,3
2025_07_LA_JAX,2025,7,JAX,LA,5,10
2025_07_LA_JAX,2025,7,LA,JAX,5,10
2025_07_LV_KC,2025,7,KC,LV,3,9
2025_07_LV_KC,2025,7,LV,KC,6,9
2025_07_MIA_CLE,2025,7,CLE,MIA,6,10
2025_07_MIA_CLE,2025,7,MIA,CLE,4,10
2025_07_NE_TEN,2025,7,NE,TEN,4,7
2025_07_NE_TEN,2025,7,TEN,NE,3,7
2025_07_NO_CHI,2025,7,CHI,NO,3,6
2025_07_NO_CHI,2025,7,NO,CHI,3,6
2025_07_NYG_DEN,2025,7,DEN,NYG,6,12
2025_07_NYG_DEN,2025,7,NYG,DEN,6,12
2025_07_PHI_MIN,2025,7,MIN,PHI,1,4
2025_07_PHI_MIN,2025,7,PHI,MIN,3,4
2025_07_PIT_CIN,2025,7,CIN,PIT,3,5
2025_07_PIT_CIN,2025,7,PIT,CIN,2,5
2025_07_TB_DET,2025,7,DET,TB,5,11
2025_07_TB_DET,2025,7,TB,DET,6,11
2025_07_WAS_DAL,2025,7,DAL,WAS,3,8
2025_07_WAS_DAL,2025,7,WAS,DAL,5,8
2025_08_BUF_CAR,2025,8,BUF,CAR,3,7
2025_08_BUF_CAR,2025,8,CAR,BUF,4,7
2025_08_CHI_BAL,2025,8,BAL,CHI,2,4
2025_08_CHI_BAL,2025,8,CHI,BAL,2,4
2025_08_CLE_NE,2025,8,CLE,NE,4,7
2025_08_CLE_NE,2025,8,NE,CLE,3,7
2025_08_DAL_DEN,2025,8,DAL,DEN,5,7
2025_08_DAL_DEN,2025,8,DEN,DAL,2,7
2025_08_GB_PIT,2025,8,GB,PIT,3,7
2025_08_GB_PIT,2025,8,PIT,GB,4,7
2025_08_MIA_ATL,2025,8,ATL,MIA,4,7
2025_08_MIA_ATL,2025,8,MIA,ATL,3,7
2025_08_MIN_LAC,2025,8,LAC,MIN,0,4
2025_08_MIN_LAC,2025,8,MIN,LAC,4,4
2025_08_NYG_PHI,2025,8,NYG,PHI,4,5
2025_08_NYG_PHI,2025,8,PHI,NYG,1,5
2025_08_NYJ_CIN,2025,8,CIN,NYJ,3,5
2025_08_NYJ_CIN,2025,8,NYJ,CIN,2,5
2025_08_SF_HOU,2025,8,HOU,SF,2,7
2025_08_SF_HOU,2025,8,SF,HOU,5,7
2025_08_TB_NO,2025,8,NO,TB,3,6
2025_08_TB_NO,2025,8,TB,NO,3,6
2025_08_TEN_IND,2025,8,IND,TEN,4,9
2025_08_TEN_IND,2025,8,TEN,IND,5,9
2025_08_WAS_KC,2025,8,KC,WAS,1,4
2025_08_WAS_KC,2025,8,WAS,KC,3,4
2025_09_ARI_DAL,2025,9,ARI,DAL,3,4
2025_09_ARI_DAL,2025,9,DAL,ARI,1,4
2025_09_ATL_NE,2025,9,ATL,NE,5,8
2025_09_ATL_NE,2025,9,NE,ATL,3,8
2025_09_BAL_MIA,2025,9,BAL,MIA,6,9
2025_09_BAL_MIA,2025,9,MIA,BAL,3,9
2025_09_CAR_GB,2025,9,CAR,GB,3,3
2025_09_CAR_GB,2025,9,GB,CAR,0,3
2025_09_CHI_CIN,2025,9,CHI,CIN,2,3
2025_09_CHI_CIN,2025,9,CIN,CHI,1,3
2025_09_DEN_HOU,2025,9,DEN,HOU,8,16
2025_09_DEN_HOU,2025,9,HOU,DEN,8,16
2025_09_IND_PIT,2025,9,IND,PIT,2,7
2025_09_IND_PIT,2025,9,PIT,IND,5,7
2025_09_JAX_LV,2025,9,JAX,LV,2,3
2025_09_JAX_LV,2025,9,LV,JAX,1,3
2025_09_KC_BUF,2025,9,BUF,KC,3,6
2025_09_KC_BUF,2025,9,KC,BUF,3,6
2025_09_LAC_TEN,2025,9,LAC,TEN,4,9
2025_09_LAC_TEN,2025,9,TEN,LAC,5,9
2025_09_MIN_DET,2025,9,DET,MIN,5,9
2025_09_MIN_DET,2025,9,MIN,DET,4,9
2025_09_NO_LA,2025,9,LA,NO,2,6
2025_09_NO_LA,2025,9,NO,LA,4,6
2025_09_SEA_WAS,2025,9,SEA,WAS,3,7
2025_09_SEA_WAS,2025,9,WAS,SEA,4,7
2025_09_SF_NYG,2025,9,NYG,SF,5,7
2025_09_SF_NYG,2025,9,SF,NYG,2,7
2025_10_ARI_SEA,2025,10,ARI,SEA,4,4
2025_10_ARI_SEA,2025,10,SEA,ARI,0,4
2025_10_ATL_IND,2025,10,ATL,IND,6,7
2025_10_ATL_IND,2025,10,IND,ATL,1,7
2025_10_BAL_MIN,2025,10,BAL,MIN,5,7
2025_10_BAL_MIN,2025,10,MIN,BAL,2,7
2025_10_BUF_MIA,2025,10,BUF,MIA,4,7
2025_10_BUF_MIA,2025,10,MIA,BUF,3,7
2025_10_CLE_NYJ,2025,10,CLE,NYJ,7,12
2025_10_CLE_NYJ,2025,10,NYJ,CLE,5,12
2025_10_DET_WAS,2025,10,DET,WAS,0,4
2025_10_DET_WAS,2025,10,WAS,DET,4,4
2025_10_JAX_HOU,2025,10,HOU,JAX,2,5
2025_10_JAX_HOU,2025,10,JAX,HOU,3,5
2025_10_LA_SF,2025,10,LA,SF,2,4
2025_10_LA_SF,2025,10,SF,LA,2,4
2025_10_LV_DEN,2025,10,DEN,LV,7,15
2025_10_LV_DEN,2025,10,LV,DEN,8,15
2025_10_NE_TB,2025,10,NE,TB,5,11
